# file...... System_ABC_load_meter.csv
# date...... Fri Oct 27 14:51:54 2017
# user...... mast9
# host...... (null)
# target.... transformer 148
# trigger... (none)
# interval.. 1800
# limit..... -1
# timestamp,power_out,power_out_A,power_out_B,power_out_C
2016-11-05 07:00:00 PDT,+2.90588e+06-922902i,+1.12788e+06-329600i,+788076-402927j,+989921-190376j
2016-11-05 08:00:00 PDT,+2.79438e+06-931041i,+1.08304e+06-332308i,+758133-405925j,+953203-192808j
2016-11-05 09:00:00 PDT,+2.60459e+06-944211i,+1.00749e+06-336791i,+706908-410673j,+890201-196746j
2016-11-05 10:00:00 PDT,+2.52835e+06-949202i,+979132-338121i,+687027-412626j,+862193-198455j
2016-11-05 11:00:00 PDT,+2.51883e+06-949822i,+976438-338299i,+684855-412763j,+857540-198760j
2016-11-05 12:00:00 PDT,+2.48776e+06-951832i,+965857-338892i,+677261-413378j,+844645-199562j
2016-11-05 13:00:00 PDT,+2.46933e+06-952995i,+960309-339150i,+672775-413777j,+836241-200068j
2016-11-05 14:00:00 PDT,+2.47764e+06-952462i,+964189-338953i,+675134-413548j,+838315-199961j
2016-11-05 15:00:00 PDT,+2.61944e+06-943200i,+1.01849e+06-336104i,+712822-410057j,+888124-197039j
2016-11-05 16:00:00 PDT,+3.1032e+06-907756i,+1.20006e+06-325135i,+839809-397586j,+1.06333e+06-185035j
2016-11-05 17:00:00 PDT,+3.72446e+06-853380i,+1.43715e+06-306492i,+1.00297e+06-380460j,+1.28434e+06-166428j
2016-11-05 18:00:00 PDT,+3.93854e+06-832303i,+1.52491e+06-297897i,+1.06061e+06-374314j,+1.35302e+06-160092j
2016-11-05 19:00:00 PDT,+3.89306e+06-836868i,+1.50879e+06-299328i,+1.049e+06-375679j,+1.33527e+06-161861j
2016-11-05 20:00:00 PDT,+3.80237e+06-845793i,+1.47459e+06-302389i,+1.0251e+06-378436j,+1.30268e+06-164968j
2016-11-05 21:00:00 PDT,+3.52721e+06-871547i,+1.37211e+06-310792i,+953391-386623j,+1.2017e+06-174131j
2016-11-05 22:00:00 PDT,+3.12417e+06-905870i,+1.21682e+06-322698i,+846837-397777j,+1.06051e+06-185394j
2016-11-05 23:00:00 PDT,+2.7759e+06-932237i,+1.08192e+06-331745i,+754524-406699j,+939454-193792j
