# file...... System_ABC_load_meter.csv
# date...... Fri Oct 27 14:52:42 2017
# user...... mast9
# host...... (null)
# target.... transformer 148
# trigger... (none)
# interval.. 1800
# limit..... -1
# timestamp,power_out,power_out_A,power_out_B,power_out_C
2016-01-01 16:00:00 PST,+3.0478e+06-911613i,+1.16016e+06-327763i,+812751-400954j,+1.07488e+06-182896j
2016-01-01 17:00:00 PST,+3.69444e+06-856111i,+1.42261e+06-307540i,+992945-381912j,+1.27888e+06-166658j
2016-01-01 18:00:00 PST,+3.94709e+06-831446i,+1.53056e+06-296991i,+1.06459e+06-374101j,+1.35194e+06-160354j
2016-01-01 19:00:00 PST,+3.93754e+06-832372i,+1.52906e+06-296879i,+1.06243e+06-374502j,+1.34605e+06-160990j
2016-01-01 20:00:00 PST,+3.84321e+06-841816i,+1.49142e+06-300702i,+1.03727e+06-377164j,+1.31452e+06-163950j
2016-01-01 21:00:00 PST,+3.59109e+06-865737i,+1.39645e+06-308712i,+971035-384767j,+1.2236e+06-172258j
2016-01-01 22:00:00 PST,+3.18679e+06-900771i,+1.24346e+06-320653i,+864090-396058j,+1.07924e+06-184060j
2016-01-01 23:00:00 PST,+2.83575e+06-927868i,+1.10745e+06-329987i,+770752-405238j,+957552-192644j
2016-01-02 00:00:00 PST,+2.58664e+06-945282i,+1.00824e+06-336266i,+703727-411234j,+874670-197782j
2016-01-02 01:00:00 PST,+2.49104e+06-951568i,+969158-338658i,+677740-413384j,+844143-199526j
2016-01-02 02:00:00 PST,+2.45315e+06-953998i,+953630-339565i,+667461-414236j,+832057-200197j
2016-01-02 03:00:00 PST,+2.45172e+06-954086i,+953125-339585i,+667080-414275j,+831514-200227j
2016-01-02 04:00:00 PST,+2.50595e+06-950690i,+970738-338978i,+680574-412870j,+854638-198842j
2016-01-02 05:00:00 PST,+2.68684e+06-938681i,+1.03774e+06-335679i,+727673-408299j,+921426-194702j
2016-01-02 06:00:00 PST,+2.99553e+06-916217i,+1.15401e+06-328621i,+809412-400483j,+1.03211e+06-187112j
2016-01-02 07:00:00 PST,+3.16323e+06-902823i,+1.22813e+06-322527i,+856171-396382j,+1.07893e+06-183915j
2016-01-02 08:00:00 PST,+2.61381e+06-943154i,+1.03687e+06-333706i,+715609-410439j,+861330-199009j
2016-01-02 09:00:00 PST,+2.29487e+06-963307i,+911725-340592i,+630117-417945j,+753024-204771j
2016-01-02 10:00:00 PST,+2.1141e+06-973399i,+848150-343078i,+584046-422141j,+681904-208180j
2016-01-02 11:00:00 PST,+2.05459e+06-976569i,+826772-343976i,+568976-423393j,+658842-209200j
2016-01-02 12:00:00 PST,+2.03575e+06-977551i,+821471-344234i,+565185-423649j,+649100-209667j
2016-01-02 13:00:00 PST,+1.94114e+06-982315i,+788011-345515i,+540816-425659j,+612316-211142j
2016-01-02 14:00:00 PST,+1.98176e+06-980277i,+803299-344925i,+551500-424776j,+626958-210576j
2016-01-02 15:00:00 PST,+2.09173e+06-974492i,+846059-343074i,+580674-422382j,+665001-209035j
2016-01-02 16:00:00 PST,+3.01289e+06-914578i,+1.17951e+06-325644i,+818048-400072j,+1.01534e+06-188862j
2016-01-02 17:00:00 PST,+3.76839e+06-848934i,+1.46385e+06-303576i,+1.01417e+06-379284j,+1.29037e+06-166074j
2016-01-02 18:00:00 PST,+4.0533e+06-820303i,+1.57903e+06-292028i,+1.09063e+06-370967j,+1.38364e+06-157308j
2016-01-02 19:00:00 PST,+4.05418e+06-820247i,+1.58082e+06-291597i,+1.0923e+06-370966j,+1.38107e+06-157685j
2016-01-02 20:00:00 PST,+3.96617e+06-829404i,+1.542e+06-295806i,+1.0688e+06-373545j,+1.35538e+06-160053j
2016-01-02 21:00:00 PST,+3.69249e+06-856179i,+1.43915e+06-304868i,+997379-381844j,+1.25596e+06-169467j
2016-01-02 22:00:00 PST,+3.27337e+06-893567i,+1.27696e+06-318091i,+886440-393808j,+1.10998e+06-181668j
2016-01-02 23:00:00 PST,+2.89071e+06-923821i,+1.12915e+06-328574i,+785348-403837j,+976211-191410j
