# file...... System_ABC_load_meter.csv
# date...... Fri Oct 27 14:51:54 2017
# user...... mast9
# host...... (null)
# target.... transformer 148
# trigger... (none)
# interval.. 1800
# limit..... -1
# timestamp,power_out,power_out_A,power_out_B,power_out_C
2016-11-05 08:00:00 PDT,+2.46096e+06-953334i,+968864-338149i,+673256-413950j,+818841-201234j
2016-11-05 09:00:00 PDT,+2.15361e+06-971513i,+852979-343682i,+591989-420999j,+708642-206832j
2016-11-05 10:00:00 PDT,+1.97986e+06-980650i,+791125-345954i,+547302-424875j,+641436-209821j
2016-11-05 11:00:00 PDT,+1.89356e+06-984878i,+762101-346990i,+525626-426613j,+605834-211276j
2016-11-05 12:00:00 PDT,+1.79707e+06-989412i,+728997-348156i,+501351-428502j,+566721-212753j
2016-11-05 13:00:00 PDT,+1.87949e+06-985561i,+758040-347220i,+522507-426771j,+598939-211569j
2016-11-05 14:00:00 PDT,+1.90397e+06-984369i,+767466-346892i,+528998-426231j,+607510-211247j
2016-11-05 15:00:00 PDT,+2.20876e+06-968388i,+877778-342554i,+608192-419560j,+722793-206274j
2016-11-05 16:00:00 PDT,+3.07481e+06-909988i,+1.19033e+06-325751i,+832541-398323j,+1.05194e+06-185913j
2016-11-05 17:00:00 PDT,+3.72446e+06-853380i,+1.43715e+06-306492i,+1.00297e+06-380460j,+1.28434e+06-166428j
2016-11-05 18:00:00 PDT,+3.93854e+06-832303i,+1.52491e+06-297897i,+1.06061e+06-374314j,+1.35302e+06-160092j
2016-11-05 19:00:00 PDT,+3.89306e+06-836868i,+1.50879e+06-299328i,+1.049e+06-375679j,+1.33527e+06-161861j
2016-11-05 20:00:00 PDT,+3.80237e+06-845793i,+1.47459e+06-302389i,+1.0251e+06-378436j,+1.30268e+06-164968j
2016-11-05 21:00:00 PDT,+3.52721e+06-871547i,+1.37211e+06-310792i,+953391-386623j,+1.2017e+06-174131j
2016-11-05 22:00:00 PDT,+3.12417e+06-905870i,+1.21682e+06-322698i,+846837-397777j,+1.06051e+06-185394j
2016-11-05 23:00:00 PDT,+2.7759e+06-932237i,+1.08192e+06-331745i,+754524-406699j,+939454-193792j
