# file...... System_ABC_load_meter.csv
# date...... Fri Oct 27 14:51:42 2017
# user...... mast9
# host...... (null)
# target.... transformer 148
# trigger... (none)
# interval.. 1800
# limit..... -1
# timestamp,power_out,power_out_A,power_out_B,power_out_C
2016-02-05 16:00:00 PST,+2.97565e+06-917300i,+1.12504e+06-330550i,+793621-402609j,+1.05699e+06-184141j
2016-02-05 17:00:00 PST,+3.46213e+06-877511i,+1.33135e+06-315479i,+932307-388192j,+1.19847e+06-173840j
2016-02-05 18:00:00 PST,+3.77824e+06-848248i,+1.46031e+06-304186i,+1.01896e+06-378845j,+1.29896e+06-165216j
2016-02-05 19:00:00 PST,+3.86861e+06-839311i,+1.50098e+06-299737i,+1.04431e+06-376436j,+1.32332e+06-163138j
2016-02-05 20:00:00 PST,+3.82549e+06-843563i,+1.48508e+06-301250i,+1.03279e+06-377686j,+1.30763e+06-164626j
2016-02-05 21:00:00 PST,+3.56235e+06-868391i,+1.38542e+06-309655i,+963675-385559j,+1.21325e+06-173178j
2016-02-05 22:00:00 PST,+3.16183e+06-902793i,+1.2337e+06-321376i,+857387-396723j,+1.07074e+06-184695j
2016-02-05 23:00:00 PST,+2.81893e+06-929077i,+1.10184e+06-330300i,+766594-405643j,+950504-193134j
2016-02-06 00:00:00 PST,+2.59268e+06-944860i,+1.01143e+06-336015i,+705470-411120j,+875787-197726j
2016-02-06 01:00:00 PST,+2.4955e+06-951275i,+970786-338525i,+678840-413329j,+845869-199421j
2016-02-06 02:00:00 PST,+2.46491e+06-953237i,+958807-339224i,+670647-414003j,+835453-200010j
2016-02-06 03:00:00 PST,+2.46359e+06-953318i,+958301-339244i,+670275-414041j,+835013-200033j
2016-02-06 04:00:00 PST,+2.52006e+06-949764i,+976786-338582i,+684360-412586j,+858918-198595j
2016-02-06 05:00:00 PST,+2.70574e+06-937356i,+1.0455e+06-335148i,+732667-407899j,+927575-194310j
2016-02-06 06:00:00 PST,+2.9822e+06-917218i,+1.15e+06-328758i,+806134-400877j,+1.02606e+06-187583j
2016-02-06 07:00:00 PST,+3.07673e+06-909685i,+1.19746e+06-324521i,+833828-398669j,+1.04544e+06-186494j
2016-02-06 08:00:00 PST,+2.92418e+06-921457i,+1.13606e+06-328690i,+793224-402718j,+994888-190049j
2016-02-06 09:00:00 PST,+2.6981e+06-937794i,+1.04375e+06-334644i,+731286-408490j,+923065-194660j
2016-02-06 10:00:00 PST,+2.59203e+06-944941i,+1.00495e+06-336548i,+703717-411218j,+883366-197175j
2016-02-06 11:00:00 PST,+2.57654e+06-945987i,+998518-337000i,+699534-411521j,+878486-197466j
2016-02-06 12:00:00 PST,+2.54074e+06-948357i,+987622-337614i,+691346-412172j,+861776-198571j
2016-02-06 13:00:00 PST,+2.51917e+06-949742i,+980939-337953i,+685975-412636j,+852257-199153j
2016-02-06 14:00:00 PST,+2.51388e+06-950072i,+979992-337976i,+684811-412743j,+849075-199353j
2016-02-06 15:00:00 PST,+2.59106e+06-945007i,+1.01018e+06-336330i,+705361-410866j,+875512-197810j
2016-02-06 16:00:00 PST,+2.94819e+06-919690i,+1.14715e+06-328355i,+800393-401582j,+1.00065e+06-189753j
2016-02-06 17:00:00 PST,+3.55973e+06-868707i,+1.37847e+06-311421i,+960431-384981j,+1.22083e+06-172305j
2016-02-06 18:00:00 PST,+3.91378e+06-834767i,+1.51619e+06-298956i,+1.05365e+06-374855j,+1.34395e+06-160956j
2016-02-06 19:00:00 PST,+4.00723e+06-825202i,+1.5583e+06-294146i,+1.07993e+06-372293j,+1.369e+06-158763j
2016-02-06 20:00:00 PST,+3.96523e+06-829490i,+1.54192e+06-295787i,+1.06863e+06-373567j,+1.35469e+06-160136j
2016-02-06 21:00:00 PST,+3.68914e+06-856488i,+1.43802e+06-304947i,+996460-381957j,+1.25465e+06-169584j
2016-02-06 22:00:00 PST,+3.26928e+06-893904i,+1.27563e+06-318169i,+885406-393925j,+1.10824e+06-181811j
2016-02-06 23:00:00 PST,+2.90176e+06-922980i,+1.13406e+06-328173i,+788336-403602j,+979362-191205j
