# file...... underground_lines_power_in_B.csv
# date...... Fri Oct 27 14:51:54 2017
# user...... mast9
# host...... (null)
# group..... class= underground_line
# property.. power_in_B
# limit..... -1
# interval.. 3600
# timestamp,O60-62,O62-63,O63-64,O64-65,O65-66
2016-01-01 11:00:00 PST,+72581.6-53359.1j,+72516.7-53373.5j,+72471-53383j,+38580.1+27559j,+1.07532e-08-9.05351e-09j
2016-01-01 12:00:00 PST,+72615.4-53381.7j,+72550.4-53396j,+72504.6-53405.5j,+38603.5+27553.3j,-4.54938e-09+7.48891e-09j
2016-01-01 13:00:00 PST,+72705.6-53362.7j,+72640.6-53377j,+72594.8-53386.6j,+38628.3+27574.5j,+8.64403e-10+1.04935e-08j
2016-01-01 14:00:00 PST,+72658-53362.1j,+72593-53376.5j,+72547.3-53386j,+38608.9+27568.5j,+1.06678e-08-1.63982e-08j
2016-01-01 15:00:00 PST,+72518.6-53376.4j,+72453.7-53390.8j,+72408-53400.3j,+38558.4+27549j,+6.80104e-09+1.03235e-08j
2016-01-01 16:00:00 PST,+71406.9-53360.8j,+71342.8-53375.3j,+71297.7-53384.9j,+38124.4+27406.4j,+4.81782e-09-7.84964e-09j
2016-01-01 17:00:00 PST,+70581.3-53614.8j,+70517.2-53629j,+70472.1-53638.4j,+37902.5+27225j,-1.02836e-08+1.39172e-08j
2016-01-01 18:00:00 PST,+70271.1-53741.4j,+70207.1-53755.5j,+70162-53764.8j,+37826.1+27157.2j,-3.90388e-09-5.47256e-09j
2016-01-01 19:00:00 PST,+70283.4-53749.9j,+70219.4-53764.1j,+70174.3-53773.4j,+37832.9+27161j,-6.95119e-09-5.03324e-09j
2016-01-01 20:00:00 PST,+70396.9-53734.4j,+70332.8-53748.5j,+70287.6-53757.8j,+37874.3+27176.9j,+1.36792e-08+8.38089e-09j
2016-01-01 21:00:00 PST,+70723.3-53711.3j,+70659-53725.4j,+70613.8-53734.7j,+37992.7+27226.5j,+2.22451e-09-1.00301e-08j
2016-01-01 22:00:00 PST,+71246.9-53672.6j,+71182.2-53686.6j,+71136.7-53695.9j,+38184+27301.9j,+4.17797e-09+8.91851e-09j
2016-01-01 23:00:00 PST,+71697.7-53618.9j,+71632.7-53632.9j,+71587.1-53642.2j,+38341.9+27369j,+2.19993e-09-2.75806e-09j
2016-01-02 00:00:00 PST,+72008.7-53567.1j,+71943.6-53581.1j,+71897.7-53590.3j,+38448+27414.3j,-2.00136e-09-1.02049e-10j
2016-01-02 01:00:00 PST,+72127.3-53541.3j,+72062.1-53555.3j,+72016.2-53564.5j,+38486.9+27431.1j,-1.87716e-08+1.39852e-09j
2016-01-02 02:00:00 PST,+72174-53530.8j,+72108.8-53544.7j,+72062.9-53553.9j,+38502+27437.7j,+9.83979e-09-4.83206e-09j
2016-01-02 03:00:00 PST,+72177.1-53530.3j,+72111.9-53544.2j,+72066-53553.4j,+38502.6+27438.1j,+2.20384e-08-4.87631e-09j
2016-01-02 04:00:00 PST,+72098.6-53521j,+72033.4-53534.9j,+71987.6-53544.1j,+38471.4+27427.3j,+7.20926e-09+1.84976e-09j
2016-01-02 05:00:00 PST,+71859.3-53529.5j,+71794.3-53543.4j,+71748.5-53552.6j,+38382.5+27393j,+4.17153e-09+7.06334e-09j
2016-01-02 06:00:00 PST,+71460.3-53559.1j,+71395.5-53573j,+71350-53582.3j,+38237.7+27335.9j,-2.21656e-10-1.11323e-09j
2016-01-02 07:00:00 PST,+71271.4-53634.3j,+71206.7-53648.3j,+71161.2-53657.5j,+38183.4+27303.8j,+3.6426e-09-6.74928e-09j
2016-01-02 08:00:00 PST,+71923.3-53658.7j,+71858.1-53672.7j,+71812.2-53681.9j,+38444.3+27385.6j,-4.39296e-09+9.7151e-09j
2016-01-02 09:00:00 PST,+72324.2-53595.1j,+72258.8-53609j,+72212.8-53618.2j,+38578.2+27447.6j,+1.57394e-08+4.11883e-09j
2016-01-02 10:00:00 PST,+72565.2-53599j,+72499.7-53612.9j,+72453.5-53622.1j,+38668.1+27479.6j,+1.12223e-08-2.97654e-08j
2016-01-02 11:00:00 PST,+72638.7-53599.4j,+72573.1-53613.2j,+72526.9-53622.4j,+38695.9+27487j,-6.3142e-09+4.24372e-09j
2016-01-02 12:00:00 PST,+72668.4-53619.5j,+72602.7-53633.4j,+72556.4-53642.5j,+38715.5+27483.5j,-1.06152e-08+9.81231e-09j
2016-01-02 13:00:00 PST,+72786.8-53626.4j,+72721-53640.3j,+72674.7-53649.4j,+38762.7+27497.5j,-2.88477e-09+1.50944e-08j
2016-01-02 14:00:00 PST,+72742.1-53625.1j,+72676.3-53638.9j,+72630.1-53648.1j,+38744+27492j,+2.20903e-10-1.56204e-11j
2016-01-02 15:00:00 PST,+72606.4-53640.7j,+72540.7-53654.6j,+72494.5-53663.8j,+38695.8+27472.2j,+5.20746e-09+5.22911e-09j
2016-01-02 16:00:00 PST,+71461.1-53645.5j,+71396.2-53659.4j,+71350.6-53668.6j,+38259+27316.5j,+4.35705e-09-5.18123e-09j
2016-01-02 17:00:00 PST,+70489.6-53692j,+70425.5-53706j,+70380.3-53715.3j,+37893.9+27190.4j,+1.42184e-08+7.02367e-10j
2016-01-02 18:00:00 PST,+70140.9-53759.5j,+70077-53773.7j,+70032-53783j,+37776.3+27142.1j,-7.96565e-09-8.58122e-09j
2016-01-02 19:00:00 PST,+70147.3-53780.8j,+70083.4-53795j,+70038.4-53804.4j,+37785.6+27141.7j,-2.067e-08-1.05057e-09j
2016-01-02 20:00:00 PST,+70258.6-53755.2j,+70194.6-53769.4j,+70149.6-53778.7j,+37822.4+27160.5j,-7.11117e-09-6.68336e-09j
2016-01-02 21:00:00 PST,+70610.1-53737.5j,+70545.9-53751.6j,+70500.7-53760.9j,+37953.9+27210.4j,+4.84729e-10-4.72564e-09j
2016-01-02 22:00:00 PST,+71141.7-53679j,+71077.1-53693.1j,+71031.7-53702.4j,+38143.3+27290.3j,+1.53181e-08-6.36902e-09j
2016-01-02 23:00:00 PST,+71628-53629.3j,+71563.1-53643.3j,+71517.5-53652.6j,+38318.1+27358.7j,-5.48873e-09+5.7271e-09j
2016-01-03 00:00:00 PST,+72007.2-53567.7j,+71942.1-53581.7j,+71896.3-53590.9j,+38448.1+27414.4j,-1.28934e-08-9.10971e-09j
