# file...... underground_lines_power_in_B.csv
# date...... Fri Oct 27 14:51:54 2017
# user...... mast9
# host...... (null)
# group..... class= underground_line
# property.. power_in_B
# limit..... -1
# interval.. 3600
# timestamp,O60-62,O62-63,O63-64,O64-65,O65-66
2016-12-02 11:00:00 PST,+71937.8-53312.4j,+71873.3-53326.8j,+71827.9-53336.3j,+38323.7+27483.2j,-6.49848e-09+1.24078e-08j
2016-12-02 12:00:00 PST,+71971.4-53340.4j,+71906.9-53354.7j,+71861.5-53364.2j,+38348.5+27477.2j,-8.23973e-09+2.54919e-09j
2016-12-02 13:00:00 PST,+71991.2-53311.6j,+71926.8-53325.9j,+71881.4-53335.5j,+38343.8+27490.1j,-3.50174e-10+1.14113e-09j
2016-12-02 14:00:00 PST,+71985.8-53320j,+71921.3-53334.4j,+71876-53343.9j,+38343+27488.8j,-1.79538e-08+1.38036e-08j
2016-12-02 15:00:00 PST,+71862.9-53336.8j,+71798.5-53351.2j,+71753.2-53360.8j,+38299+27471.1j,+8.24591e-09+7.53687e-09j
2016-12-02 16:00:00 PST,+71183.3-53352.3j,+71119.4-53366.9j,+71074.4-53376.5j,+38036.6+27383.3j,+6.354e-09-1.06808e-08j
2016-12-02 17:00:00 PST,+70518.4-53634.2j,+70454.4-53648.4j,+70409.3-53657.8j,+37883.7+27215.4j,+1.19566e-08-5.79026e-09j
2016-12-02 18:00:00 PST,+70256.5-53749.2j,+70192.5-53763.3j,+70147.4-53772.7j,+37822.8+27154.5j,+9.78163e-09+5.46395e-09j
2016-12-02 19:00:00 PST,+70354.8-53737.6j,+70290.7-53751.7j,+70245.6-53761.1j,+37858.9+27171j,-4.52481e-09-2.98327e-09j
2016-12-02 20:00:00 PST,+70429.8-53730.1j,+70365.7-53744.2j,+70320.6-53753.5j,+37886+27181j,+1.40263e-08-1.34284e-08j
2016-12-02 21:00:00 PST,+70756.4-53708.7j,+70692.1-53722.8j,+70646.8-53732.2j,+38005.7+27230.7j,-3.99122e-09-4.18955e-09j
2016-12-02 22:00:00 PST,+71278.3-53668.8j,+71213.6-53682.8j,+71168.1-53692.1j,+38195.5+27305.8j,-1.06375e-08+9.96528e-09j
2016-12-02 23:00:00 PST,+71723.4-53616.6j,+71658.4-53630.6j,+71612.7-53639.9j,+38351.8+27371.7j,-5.75452e-10+1.07214e-08j
2016-12-03 00:00:00 PST,+71977.8-53570j,+71912.7-53583.9j,+71866.9-53593.2j,+38436.4+27410.1j,+2.0461e-10+8.29691e-09j
2016-12-03 01:00:00 PST,+72087.3-53543.4j,+72022.1-53557.3j,+71976.3-53566.6j,+38471.7+27426.4j,-5.99866e-09+2.4094e-09j
2016-12-03 02:00:00 PST,+72133.5-53533.7j,+72068.3-53547.6j,+72022.4-53556.8j,+38487.1+27432.5j,-5.28209e-09-1.29098e-09j
2016-12-03 03:00:00 PST,+72134.4-53531.2j,+72069.2-53545.2j,+72023.3-53554.4j,+38486.2+27433.2j,+7.41038e-10-1.75716e-08j
2016-12-03 04:00:00 PST,+72052.3-53523.4j,+71987.2-53537.3j,+71941.3-53546.5j,+38454.1+27421.5j,+1.54952e-08-6.01581e-09j
2016-12-03 05:00:00 PST,+71812.9-53530.5j,+71747.9-53544.4j,+71702.2-53553.7j,+38364.6+27387.7j,+3.52469e-09-7.31154e-09j
2016-12-03 06:00:00 PST,+71419.3-53560.4j,+71354.5-53574.4j,+71308.9-53583.6j,+38222.2+27330.8j,+8.80347e-09-1.63216e-09j
2016-12-03 07:00:00 PST,+71253.5-53630.4j,+71188.8-53644.3j,+71143.3-53653.6j,+38175.3+27302.2j,-1.16559e-09-1.19283e-09j
2016-12-03 08:00:00 PST,+71508.3-53622.5j,+71443.5-53636.4j,+71397.8-53645.6j,+38275.1+27336.3j,+3.19592e-09+6.14211e-09j
2016-12-03 09:00:00 PST,+71800.8-53557j,+71735.8-53570.9j,+71690.1-53580.1j,+38368.3+27386.8j,+3.42288e-09-1.08663e-08j
2016-12-03 10:00:00 PST,+71956.5-53551.5j,+71891.4-53565.4j,+71845.6-53574.6j,+38424.2+27408.4j,+1.23258e-08-1.58811e-09j
2016-12-03 11:00:00 PST,+71981.3-53548.9j,+71916.1-53562.8j,+71870.3-53572j,+38433.4+27410.6j,+3.52842e-09-8.16147e-09j
2016-12-03 12:00:00 PST,+72025.4-53570.9j,+71960.1-53584.7j,+71914.2-53593.8j,+38460.2+27407.3j,+8.09708e-09-5.20187e-10j
2016-12-03 13:00:00 PST,+72058.6-53576j,+71993.4-53589.9j,+71947.4-53599j,+38473.9+27410.8j,-1.41441e-09-1.07297e-08j
2016-12-03 14:00:00 PST,+72064-53579.7j,+71998.7-53593.5j,+71952.8-53602.7j,+38476.1+27411.4j,-3.23635e-09-4.69703e-09j
2016-12-03 15:00:00 PST,+71931.1-53601.6j,+71866-53615.5j,+71820.1-53624.6j,+38429.7+27391.3j,-1.29628e-09-5.80612e-09j
2016-12-03 16:00:00 PST,+71230-53636.9j,+71165.3-53650.8j,+71119.8-53660j,+38169.2+27291.8j,-1.68404e-09-4.17475e-09j
2016-12-03 17:00:00 PST,+70391.8-53715.6j,+70327.7-53729.7j,+70282.6-53739j,+37861.8+27176.4j,+1.98544e-09+1.45293e-11j
2016-12-03 18:00:00 PST,+70093.8-53768.9j,+70029.9-53783.1j,+69985-53792.5j,+37760.4+27134.9j,-1.46049e-08-3.07908e-09j
2016-12-03 19:00:00 PST,+70193.7-53763.2j,+70129.8-53777.4j,+70084.8-53786.8j,+37800.3+27149.9j,+4.2877e-09-3.22822e-09j
2016-12-03 20:00:00 PST,+70265-53748.4j,+70201-53762.5j,+70156-53771.9j,+37823.3+27161.5j,+6.48159e-09+1.98474e-09j
2016-12-03 21:00:00 PST,+70602.3-53732.8j,+70538.1-53746.9j,+70492.9-53756.2j,+37949.6+27210.2j,+3.35679e-09-1.53418e-08j
2016-12-03 22:00:00 PST,+71130.3-53676.3j,+71065.7-53690.4j,+71020.3-53699.7j,+38138.5+27288.9j,-2.85179e-10+1.77258e-08j
2016-12-03 23:00:00 PST,+71593.1-53629.5j,+71528.3-53643.5j,+71482.7-53652.8j,+38304.3+27354.8j,-8.94219e-09+9.99097e-09j
2016-12-04 00:00:00 PST,+71975.1-53571.2j,+71910-53585.2j,+71864.2-53594.4j,+38436.4+27410.2j,-8.21271e-09-3.05633e-09j
