# file...... System_ABC_load_meter.csv
# date...... Fri Oct 27 14:51:55 2017
# user...... mast9
# host...... (null)
# target.... transformer 148
# trigger... (none)
# interval.. 1800
# limit..... -1
# timestamp,power_out,power_out_A,power_out_B,power_out_C
2016-12-02 20:00:00 PST,+3.81725e+06-844399i,+1.48097e+06-301739i,+1.03046e+06-377897j,+1.30582e+06-164763j
2016-12-02 21:00:00 PST,+3.56491e+06-868159i,+1.38602e+06-309665i,+964238-385460j,+1.21465e+06-173034j
2016-12-02 22:00:00 PST,+3.1605e+06-902923i,+1.23318e+06-321470i,+857138-396713j,+1.07017e+06-184740j
2016-12-02 23:00:00 PST,+2.81417e+06-929448i,+1.09898e+06-330565i,+765119-405744j,+950066-193140j
2016-12-03 00:00:00 PST,+2.61239e+06-943570i,+1.01825e+06-335670i,+710667-410646j,+883477-197254j
2016-12-03 01:00:00 PST,+2.52306e+06-949515i,+981211-337972i,+686272-412686j,+855574-198857j
2016-12-03 02:00:00 PST,+2.48495e+06-951990i,+965617-338908i,+675977-413533j,+843353-199549j
2016-12-03 03:00:00 PST,+2.48502e+06-951985i,+965413-338920i,+675906-413544j,+843703-199521j
2016-12-03 04:00:00 PST,+2.54209e+06-948364i,+984163-338226i,+690259-412072j,+867670-198066j
2016-12-03 05:00:00 PST,+2.72311e+06-936180i,+1.05109e+06-334870i,+737320-407476j,+934696-193835j
2016-12-03 06:00:00 PST,+3.02685e+06-913805i,+1.16557e+06-327848i,+817767-399693j,+1.04352e+06-186264j
2016-12-03 07:00:00 PST,+3.17586e+06-901824i,+1.23195e+06-322296i,+859380-396071j,+1.08453e+06-183456j
2016-12-03 08:00:00 PST,+2.97265e+06-917808i,+1.15496e+06-327350i,+806410-401543j,+1.01128e+06-188916j
2016-12-03 09:00:00 PST,+2.73854e+06-934974i,+1.05973e+06-333637i,+742347-407531j,+936463-193806j
2016-12-03 10:00:00 PST,+2.62632e+06-942652i,+1.01866e+06-335729i,+713103-410423j,+894562-196499j
2016-12-03 11:00:00 PST,+2.60764e+06-943924i,+1.01127e+06-336213i,+708191-410816j,+888175-196894j
2016-12-03 12:00:00 PST,+2.57203e+06-946302i,+1.00049e+06-336818i,+700004-411477j,+871538-198007j
2016-12-03 13:00:00 PST,+2.54806e+06-947861i,+993057-337180i,+694113-412011j,+860891-198670j
2016-12-03 14:00:00 PST,+2.54629e+06-947955i,+993416-337106i,+693822-412057j,+859056-198792j
2016-12-03 15:00:00 PST,+2.65616e+06-940585i,+1.03739e+06-334489i,+723392-409443j,+895385-196653j
2016-12-03 16:00:00 PST,+3.19831e+06-900008i,+1.23984e+06-321821i,+865734-395323j,+1.09274e+06-182865j
2016-12-03 17:00:00 PST,+3.86606e+06-839521i,+1.49776e+06-300326i,+1.04186e+06-376503j,+1.32644e+06-162692j
2016-12-03 18:00:00 PST,+4.10395e+06-815175i,+1.59415e+06-290571i,+1.10529e+06-369438j,+1.40451e+06-155167j
2016-12-03 19:00:00 PST,+4.01688e+06-824252i,+1.56116e+06-293910i,+1.08248e+06-372028j,+1.37323e+06-158314j
2016-12-03 20:00:00 PST,+3.95861e+06-830222i,+1.53788e+06-296314i,+1.06677e+06-373756j,+1.35396e+06-160152j
2016-12-03 21:00:00 PST,+3.69647e+06-855841i,+1.43986e+06-304875i,+998403-381730j,+1.2582e+06-169236j
2016-12-03 22:00:00 PST,+3.27983e+06-893057i,+1.27871e+06-318017i,+888173-393621j,+1.11295e+06-181419j
2016-12-03 23:00:00 PST,+2.91822e+06-921788i,+1.1393e+06-327891i,+792668-403182j,+986255-190714j
