# file...... underground_lines_power_in_C.csv
# date...... Fri Oct 27 14:52:41 2017
# user...... mast9
# host...... (null)
# group..... class= underground_line
# property.. power_in_C
# limit..... -1
# interval.. 3600
# timestamp,O60-62,O62-63,O63-64,O64-65,O65-66
2016-05-07 08:00:00 PDT,+129746+51438.5j,+87212.7+30222.2j,+87162+30211.7j,+87060.4+30190.6j,+24306.7+1.17924j
2016-05-07 09:00:00 PDT,+126589+51632.2j,+83922.4+30346.9j,+83875.2+30337.1j,+83780.6+30317.3j,+20854.9+0.865015j
2016-05-07 10:00:00 PDT,+125546+51684.9j,+82839.9+30379.1j,+82793.8+30369.5j,+82701.5+30350.2j,+19724.4+0.772955j
2016-05-07 11:00:00 PDT,+125014+51704.5j,+82287.2+30388.1j,+82241.7+30378.5j,+82150.5+30359.5j,+19144.1+0.727744j
2016-05-07 12:00:00 PDT,+125579+51700.8j,+82858+30387.9j,+82812+30378.2j,+82719.6+30358.9j,+19724.4+0.772691j
2016-05-07 13:00:00 PDT,+126149+51700j,+83432+30389.3j,+83385.3+30379.5j,+83291.8+30359.9j,+20304.6+0.818948j
2016-05-07 14:00:00 PDT,+127199+51650.1j,+84529.6+30363.9j,+84481.8+30353.9j,+84386+30333.9j,+21465.2+0.916391j
2016-05-07 15:00:00 PDT,+130012+51272.4j,+87638.6+30136.2j,+87587.4+30125.5j,+87484.5+30104.2j,+24947.1+1.24698j
2016-05-07 16:00:00 PDT,+134323+50768.6j,+92352+29837.1j,+92295.1+29825.3j,+92181.1+29801.9j,+30170.4+1.84256j
2016-05-07 17:00:00 PDT,+137307+50501.6j,+95554.7+29682.2j,+95493.9+29669.7j,+95372+29644.7j,+33653.1+2.30558j
2016-05-07 18:00:00 PDT,+140491+50363.9j,+98868+29611.6j,+98803.1+29598.3j,+98672.9+29571.8j,+37136+2.8175j
2016-05-07 19:00:00 PDT,+151062+50142.2j,+109614+29486.2j,+109535+29470.2j,+109377+29438.2j,+48096.9+4.75308j
2016-05-07 20:00:00 PDT,+161448+50197.9j,+119949+29524.9j,+119855+29506.1j,+119667+29468.6j,+58349.7+6.99638j
2016-05-07 21:00:00 PDT,+157466+50476.8j,+115709+29671.1j,+115622+29653.6j,+115447+29618.6j,+53773.5+5.90133j
2016-05-07 22:00:00 PDT,+151727+50741.5j,+109734+29812.6j,+109655+29796.7j,+109498+29765j,+47495.9+4.57404j
2016-05-07 23:00:00 PDT,+144874+50917.3j,+102694+29889.3j,+102625+29875.2j,+102487+29847.1j,+40208.5+3.26043j
2016-05-08 00:00:00 PDT,+141912+50967.2j,+99671.9+29906.7j,+99606.8+29893.4j,+99476.3+29866.7j,+37105.7+2.77159j
