# file...... System_ABC_load_meter.csv
# date...... Fri Oct 27 14:51:42 2017
# user...... mast9
# host...... (null)
# target.... transformer 148
# trigger... (none)
# interval.. 1800
# limit..... -1
# timestamp,power_out,power_out_A,power_out_B,power_out_C
2016-01-01 21:00:00 PST,+3.59181e+06-865678i,+1.39645e+06-308720i,+971279-384746j,+1.22409e+06-172212j
2016-01-01 22:00:00 PST,+3.18675e+06-900774i,+1.24346e+06-320653i,+864080-396059j,+1.07921e+06-184062j
2016-01-01 23:00:00 PST,+2.83571e+06-927871i,+1.10745e+06-329986i,+770742-405239j,+957521-192646j
2016-01-02 00:00:00 PST,+2.58664e+06-945282i,+1.00824e+06-336266i,+703727-411234j,+874670-197782j
2016-01-02 01:00:00 PST,+2.49104e+06-951568i,+969158-338658i,+677740-413384j,+844143-199526j
2016-01-02 02:00:00 PST,+2.45315e+06-953998i,+953630-339565i,+667461-414236j,+832057-200197j
2016-01-02 03:00:00 PST,+2.45172e+06-954086i,+953125-339585i,+667080-414275j,+831514-200227j
2016-01-02 04:00:00 PST,+2.50595e+06-950690i,+970738-338978i,+680574-412870j,+854638-198842j
2016-01-02 05:00:00 PST,+2.68684e+06-938681i,+1.03774e+06-335679i,+727673-408299j,+921426-194702j
2016-01-02 06:00:00 PST,+2.99553e+06-916217i,+1.15401e+06-328621i,+809412-400483j,+1.03211e+06-187112j
2016-01-02 07:00:00 PST,+3.17319e+06-902018i,+1.23146e+06-322309i,+858689-396122j,+1.08305e+06-183587j
2016-01-02 08:00:00 PST,+2.96826e+06-918115i,+1.15427e+06-327308i,+805423-401670j,+1.00857e+06-189138j
2016-01-02 09:00:00 PST,+2.73088e+06-935495i,+1.05722e+06-333732i,+740435-407722j,+933226-194041j
2016-01-02 10:00:00 PST,+2.63685e+06-941915i,+1.02352e+06-335343i,+716098-410208j,+897230-196364j
2016-01-02 11:00:00 PST,+2.6238e+06-942815i,+1.01803e+06-335723i,+712647-410476j,+893124-196616j
2016-01-02 12:00:00 PST,+2.59333e+06-944859i,+1.00957e+06-336184i,+705820-411030j,+877938-197645j
2016-01-02 13:00:00 PST,+2.56057e+06-947014i,+998154-336815i,+697411-411762j,+865008-198437j
2016-01-02 14:00:00 PST,+2.55788e+06-947175i,+998091-336775i,+696873-411827j,+862915-198573j
2016-01-02 15:00:00 PST,+2.64387e+06-941414i,+1.03251e+06-334783i,+719996-409733j,+891367-196898j
2016-01-02 16:00:00 PST,+3.08508e+06-909068i,+1.19952e+06-324529i,+836482-398280j,+1.04908e+06-186260j
2016-01-02 17:00:00 PST,+3.78405e+06-847583i,+1.46368e+06-303770i,+1.0194e+06-378815j,+1.30097e+06-164998j
2016-01-02 18:00:00 PST,+4.0666e+06-819074i,+1.57897e+06-292198i,+1.09506e+06-370546j,+1.39257e+06-156330j
2016-01-02 19:00:00 PST,+4.06138e+06-819588i,+1.58068e+06-291701i,+1.09471e+06-370738j,+1.38598e+06-157148j
2016-01-02 20:00:00 PST,+3.96617e+06-829404i,+1.542e+06-295806i,+1.0688e+06-373545j,+1.35538e+06-160053j
2016-01-02 21:00:00 PST,+3.69219e+06-856207i,+1.43905e+06-304876i,+997304-381853j,+1.25584e+06-169478j
2016-01-02 22:00:00 PST,+3.27308e+06-893592i,+1.27685e+06-318097i,+886365-393816j,+1.10986e+06-181678j
2016-01-02 23:00:00 PST,+2.89071e+06-923821i,+1.12915e+06-328574i,+785348-403837j,+976211-191410j
