# file...... System_ABC_load_meter.csv
# date...... Fri Oct 27 14:52:42 2017
# user...... mast9
# host...... (null)
# target.... transformer 148
# trigger... (none)
# interval.. 1800
# limit..... -1
# timestamp,power_out,power_out_A,power_out_B,power_out_C
2016-12-02 20:00:00 PST,+3.81725e+06-844399i,+1.48097e+06-301739i,+1.03046e+06-377897j,+1.30582e+06-164763j
2016-12-02 21:00:00 PST,+3.56491e+06-868159i,+1.38602e+06-309665i,+964238-385460j,+1.21465e+06-173034j
2016-12-02 22:00:00 PST,+3.1605e+06-902923i,+1.23318e+06-321470i,+857138-396713j,+1.07017e+06-184740j
2016-12-02 23:00:00 PST,+2.81417e+06-929448i,+1.09898e+06-330565i,+765119-405744j,+950066-193140j
2016-12-03 00:00:00 PST,+2.61239e+06-943570i,+1.01825e+06-335670i,+710667-410646j,+883477-197254j
2016-12-03 01:00:00 PST,+2.52306e+06-949515i,+981211-337972i,+686272-412686j,+855574-198857j
2016-12-03 02:00:00 PST,+2.48495e+06-951990i,+965617-338908i,+675977-413533j,+843353-199549j
2016-12-03 03:00:00 PST,+2.48502e+06-951985i,+965413-338920i,+675906-413544j,+843703-199521j
2016-12-03 04:00:00 PST,+2.54209e+06-948364i,+984163-338226i,+690259-412072j,+867670-198066j
2016-12-03 05:00:00 PST,+2.72311e+06-936180i,+1.05109e+06-334870i,+737320-407476j,+934696-193835j
2016-12-03 06:00:00 PST,+3.02685e+06-913805i,+1.16557e+06-327848i,+817767-399693j,+1.04352e+06-186264j
2016-12-03 07:00:00 PST,+3.15687e+06-903349i,+1.22544e+06-322724i,+854500-396570j,+1.07694e+06-184056j
2016-12-03 08:00:00 PST,+2.68356e+06-938586i,+1.05602e+06-332959i,+732831-408767j,+894717-196860j
2016-12-03 09:00:00 PST,+2.36058e+06-959508i,+930283-339996i,+646073-416473j,+784225-203039j
2016-12-03 10:00:00 PST,+2.11753e+06-973327i,+844307-343556i,+583532-422047j,+689691-207725j
2016-12-03 11:00:00 PST,+2.07397e+06-975674i,+828378-344276i,+572279-422935j,+673315-208462j
2016-12-03 12:00:00 PST,+2.13332e+06-972528i,+850161-343489i,+588255-421494j,+694903-207545j
2016-12-03 13:00:00 PST,+2.00066e+06-979447i,+805352-345200i,+554689-424311j,+640623-209936j
2016-12-03 14:00:00 PST,+1.94882e+06-981998i,+788524-345746i,+541701-425417j,+618599-210835j
2016-12-03 15:00:00 PST,+2.25356e+06-965654i,+899372-341044i,+620865-418815j,+733325-205795j
2016-12-03 16:00:00 PST,+3.19398e+06-900357i,+1.23835e+06-321920i,+864602-395436j,+1.09103e+06-183001j
2016-12-03 17:00:00 PST,+3.86606e+06-839521i,+1.49776e+06-300326i,+1.04186e+06-376503j,+1.32644e+06-162692j
2016-12-03 18:00:00 PST,+4.10395e+06-815175i,+1.59415e+06-290571i,+1.10529e+06-369438j,+1.40451e+06-155167j
2016-12-03 19:00:00 PST,+4.01688e+06-824252i,+1.56116e+06-293910i,+1.08248e+06-372028j,+1.37323e+06-158314j
2016-12-03 20:00:00 PST,+3.95861e+06-830222i,+1.53788e+06-296314i,+1.06677e+06-373756j,+1.35396e+06-160152j
2016-12-03 21:00:00 PST,+3.69647e+06-855841i,+1.43986e+06-304875i,+998403-381730j,+1.2582e+06-169236j
2016-12-03 22:00:00 PST,+3.27983e+06-893057i,+1.27871e+06-318017i,+888173-393621j,+1.11295e+06-181419j
2016-12-03 23:00:00 PST,+2.91822e+06-921788i,+1.1393e+06-327891i,+792668-403182j,+986255-190714j
