# file...... System_ABC_load_meter.csv
# date...... Fri Oct 27 14:51:42 2017
# user...... mast9
# host...... (null)
# target.... transformer 148
# trigger... (none)
# interval.. 1800
# limit..... -1
# timestamp,power_out,power_out_A,power_out_B,power_out_C
2016-03-04 19:00:00 PST,+3.72201e+06-853663i,+1.43974e+06-305944i,+1.00451e+06-380500j,+1.27776e+06-167219j
2016-03-04 20:00:00 PST,+3.6496e+06-860370i,+1.4174e+06-307076i,+986710-382966j,+1.2455e+06-170328j
2016-03-04 21:00:00 PST,+3.36122e+06-886104i,+1.31201e+06-315169i,+911112-391387j,+1.1381e+06-179549j
2016-03-04 22:00:00 PST,+2.99295e+06-916060i,+1.17104e+06-325449i,+813501-401323j,+1.00841e+06-189288j
2016-03-04 23:00:00 PST,+2.69381e+06-937922i,+1.05428e+06-333077i,+733916-408818j,+905616-196028j
2016-03-05 00:00:00 PST,+2.52927e+06-949072i,+985370-337563i,+688472-412597j,+855427-198912j
2016-03-05 01:00:00 PST,+2.44567e+06-954471i,+950395-339689i,+665494-414456j,+829784-200326j
2016-03-05 02:00:00 PST,+2.42019e+06-956089i,+940267-340287i,+658614-415004j,+821304-200798j
2016-03-05 03:00:00 PST,+2.46006e+06-953605i,+953897-339763i,+668621-413998j,+837543-199844j
2016-03-05 04:00:00 PST,+2.56018e+06-947233i,+987544-338495i,+693853-411406j,+878787-197332j
2016-03-05 05:00:00 PST,+2.7501e+06-934341i,+1.0558e+06-335174i,+743078-406534j,+951226-192633j
2016-03-05 06:00:00 PST,+2.83814e+06-927968i,+1.09758e+06-332097i,+768866-404374j,+971692-191496j
2016-03-05 07:00:00 PST,+2.89461e+06-923688i,+1.12472e+06-329694i,+785109-403259j,+984785-190735j
2016-03-05 08:00:00 PST,+2.74175e+06-934742i,+1.06291e+06-333515i,+743826-407258j,+935011-193969j
2016-03-05 09:00:00 PST,+2.56113e+06-947052i,+990670-337669i,+694954-411777j,+875506-197606j
2016-03-05 10:00:00 PST,+2.52281e+06-949532i,+976436-338345i,+684909-412732j,+861463-198455j
2016-03-05 11:00:00 PST,+2.4997e+06-951040i,+968722-338783i,+679419-413170j,+851562-199088j
2016-03-05 12:00:00 PST,+2.46283e+06-953400i,+956122-339449i,+670342-413932j,+836365-200018j
2016-03-05 13:00:00 PST,+2.44508e+06-954507i,+950778-339696i,+665996-414315j,+828310-200496j
2016-03-05 14:00:00 PST,+2.46743e+06-953107i,+959432-339343i,+671881-413711j,+836122-200053j
2016-03-05 15:00:00 PST,+2.64242e+06-941718i,+1.0232e+06-336441i,+717603-409157j,+901619-196120j
2016-03-05 16:00:00 PST,+2.96922e+06-918253i,+1.14668e+06-329416i,+803748-400575j,+1.01879e+06-188262j
2016-03-05 17:00:00 PST,+3.33896e+06-888271i,+1.29264e+06-318705i,+901984-390814j,+1.14433e+06-178752j
2016-03-05 18:00:00 PST,+3.68348e+06-857282i,+1.42152e+06-308232i,+991592-381376j,+1.27037e+06-167674j
2016-03-05 19:00:00 PST,+3.83771e+06-842328i,+1.48778e+06-301462i,+1.03406e+06-377172j,+1.31588e+06-163695j
2016-03-05 20:00:00 PST,+3.77414e+06-848413i,+1.46932e+06-302311i,+1.01877e+06-379395j,+1.28604e+06-166707j
2016-03-05 21:00:00 PST,+3.47469e+06-876110i,+1.35725e+06-311441i,+940557-388286j,+1.17689e+06-176383j
2016-03-05 22:00:00 PST,+3.08616e+06-908761i,+1.20706e+06-322899i,+837778-398938j,+1.04131e+06-186923j
2016-03-05 23:00:00 PST,+2.75985e+06-933275i,+1.07963e+06-331533i,+751037-407218j,+929186-194525j
