# file...... System_ABC_load_meter.csv
# date...... Fri Oct 27 14:53:00 2017
# user...... mast9
# host...... (null)
# target.... transformer 148
# trigger... (none)
# interval.. 1800
# limit..... -1
# timestamp,power_out,power_out_A,power_out_B,power_out_C
2016-05-06 21:00:00 PDT,+3.07282e+06-910104i,+1.19311e+06-324976i,+833833-398679j,+1.04588e+06-186448j
2016-05-06 22:00:00 PDT,+2.71337e+06-936758i,+1.05549e+06-333705i,+738879-407931j,+919001-195121j
2016-05-06 23:00:00 PDT,+2.41095e+06-956719i,+936516-340486i,+658072-415084j,+816362-201149j
2016-05-07 00:00:00 PDT,+2.36502e+06-959503i,+919740-341415i,+644578-416113j,+800701-201975j
2016-05-07 01:00:00 PDT,+2.32708e+06-961811i,+904313-342231i,+634333-416960j,+788436-202620j
2016-05-07 02:00:00 PDT,+2.32472e+06-961948i,+903304-342270i,+633589-417034j,+787823-202645j
2016-05-07 03:00:00 PDT,+2.39155e+06-957944i,+926556-341388i,+650661-415384j,+814332-201172j
2016-05-07 04:00:00 PDT,+2.51363e+06-950253i,+973788-339152i,+683000-412332j,+856843-198769j
2016-05-07 05:00:00 PDT,+2.6186e+06-943299i,+1.02012e+06-336363i,+713264-409665j,+885215-197270j
2016-05-07 06:00:00 PDT,+2.6762e+06-939277i,+1.04616e+06-334628i,+728292-408367j,+901750-196282j
2016-05-07 07:00:00 PDT,+2.30986e+06-962589i,+913977-341251i,+633451-417052j,+762427-204286j
2016-05-07 08:00:00 PDT,+1.94929e+06-982223i,+781169-346730i,+539406-425114j,+628719-210379j
2016-05-07 09:00:00 PDT,+1.75319e+06-991417i,+712493-348802i,+489694-429324j,+551003-213291j
2016-05-07 10:00:00 PDT,+1.6974e+06-993879i,+692759-349558i,+475360-430308j,+529276-214013j
2016-05-07 11:00:00 PDT,+1.66448e+06-995333i,+679862-350098i,+466506-430876j,+518111-214359j
2016-05-07 12:00:00 PDT,+1.67628e+06-994801i,+685081-349875i,+469860-430664j,+521335-214263j
2016-05-07 13:00:00 PDT,+1.68455e+06-994419i,+689022-349701i,+472297-430511j,+523236-214207j
2016-05-07 14:00:00 PDT,+1.76083e+06-991006i,+718345-348554i,+492676-429094j,+549806-213358j
2016-05-07 15:00:00 PDT,+2.21423e+06-968065i,+883151-342702i,+610004-418949j,+721076-206414j
2016-05-07 16:00:00 PDT,+2.81887e+06-929256i,+1.10405e+06-331790i,+766865-404002j,+947953-193464j
2016-05-07 17:00:00 PDT,+3.14579e+06-904369i,+1.22475e+06-324272i,+852144-395251j,+1.0689e+06-184846j
2016-05-07 18:00:00 PDT,+3.34469e+06-887834i,+1.30146e+06-318398i,+905090-389957j,+1.13814e+06-179480j
2016-05-07 19:00:00 PDT,+3.60795e+06-864368i,+1.40153e+06-310209i,+973536-382777j,+1.23288e+06-171383j
2016-05-07 20:00:00 PDT,+3.53928e+06-870435i,+1.38036e+06-310711i,+955642-385677j,+1.20328e+06-174047j
2016-05-07 21:00:00 PDT,+3.1381e+06-904688i,+1.22643e+06-322342i,+849510-397028j,+1.06216e+06-185317j
2016-05-07 22:00:00 PDT,+2.76983e+06-932567i,+1.08561e+06-331628i,+752370-406580j,+931850-194358j
2016-05-07 23:00:00 PDT,+2.4645e+06-953236i,+961709-339051i,+671118-413882j,+831673-200303j
