# file...... System_ABC_load_meter.csv
# date...... Fri Oct 27 14:53:00 2017
# user...... mast9
# host...... (null)
# target.... transformer 148
# trigger... (none)
# interval.. 1800
# limit..... -1
# timestamp,power_out,power_out_A,power_out_B,power_out_C
2016-08-06 04:00:00 PDT,+2.44258e+06-954889i,+940431-341595i,+662593-413642j,+839557-199652j
2016-08-06 05:00:00 PDT,+2.56299e+06-947128i,+992245-338622i,+696965-410679j,+873779-197827j
2016-08-06 06:00:00 PDT,+2.63016e+06-942530i,+1.02388e+06-336456i,+715103-409229j,+891175-196844j
2016-08-06 07:00:00 PDT,+2.271e+06-965000i,+895569-342605i,+622427-417680j,+753005-204715j
2016-08-06 08:00:00 PDT,+1.93583e+06-983053i,+771776-347615i,+534765-425113j,+629287-210325j
2016-08-06 09:00:00 PDT,+1.71897e+06-993121i,+695998-349870i,+479998-429698j,+542971-213554j
2016-08-06 10:00:00 PDT,+1.68213e+06-994721i,+683111-350212i,+470840-430470j,+528179-214039j
2016-08-06 11:00:00 PDT,+1.7103e+06-993537i,+693260-349880i,+478708-429939j,+538333-213718j
2016-08-06 12:00:00 PDT,+1.81161e+06-989021i,+730610-348526i,+506214-428006j,+574788-212490j
2016-08-06 13:00:00 PDT,+1.97755e+06-980990i,+792809-346061i,+550736-424668j,+634003-210261j
2016-08-06 14:00:00 PDT,+2.24336e+06-966718i,+891282-341765i,+621351-418951j,+730723-206002j
2016-08-06 15:00:00 PDT,+2.76802e+06-933339i,+1.08262e+06-332322i,+758145-406111j,+927252-194906j
2016-08-06 16:00:00 PDT,+3.40426e+06-883275i,+1.31903e+06-316803i,+924258-388839j,+1.16097e+06-177633j
2016-08-06 17:00:00 PDT,+3.71698e+06-854835i,+1.43216e+06-308357i,+1.00466e+06-379503j,+1.28015e+06-166975j
2016-08-06 18:00:00 PDT,+3.82824e+06-843975i,+1.47507e+06-304621i,+1.03321e+06-376134j,+1.31996e+06-163220j
2016-08-06 19:00:00 PDT,+3.96238e+06-830383i,+1.52462e+06-300087i,+1.06528e+06-372488j,+1.37248e+06-157807j
2016-08-06 20:00:00 PDT,+3.78538e+06-847685i,+1.46545e+06-304121i,+1.01964e+06-378497j,+1.30028e+06-165067j
2016-08-06 21:00:00 PDT,+3.24567e+06-896140i,+1.25983e+06-320750i,+876755-393848j,+1.10908e+06-181543j
2016-08-06 22:00:00 PDT,+2.78402e+06-931741i,+1.08499e+06-332391i,+754922-405902j,+944108-193449j
2016-08-06 23:00:00 PDT,+2.42779e+06-955691i,+942773-340625i,+660506-414423j,+824507-200643j
