# file...... System_ABC_load_meter.csv
# date...... Fri Oct 27 14:52:41 2017
# user...... mast9
# host...... (null)
# target.... transformer 148
# trigger... (none)
# interval.. 1800
# limit..... -1
# timestamp,power_out,power_out_A,power_out_B,power_out_C
2016-10-08 00:00:00 PDT,+2.34921e+06-960502i,+912177-341833i,+640227-416503j,+796804-202166j
2016-10-08 01:00:00 PDT,+2.31228e+06-962731i,+896937-342660i,+630074-417310j,+785268-202761j
2016-10-08 02:00:00 PDT,+2.30783e+06-962997i,+895306-342732i,+628918-417416j,+783603-202849j
2016-10-08 03:00:00 PDT,+2.37206e+06-959183i,+916538-341994i,+644973-415849j,+810553-201339j
2016-10-08 04:00:00 PDT,+2.5502e+06-947957i,+981552-339093i,+691147-411464j,+877502-197401j
2016-10-08 05:00:00 PDT,+2.85038e+06-927181i,+1.09458e+06-332783i,+770611-404013j,+985196-190385j
2016-10-08 06:00:00 PDT,+2.92849e+06-921216i,+1.13651e+06-329049i,+793978-402363j,+998009-189804j
2016-10-08 07:00:00 PDT,+2.4919e+06-951301i,+984686-337128i,+682306-413177j,+824903-200996j
2016-10-08 08:00:00 PDT,+2.09211e+06-974807i,+834051-344326i,+577035-422307j,+681026-208174j
2016-10-08 09:00:00 PDT,+1.79342e+06-989535i,+728729-347955i,+501070-428698j,+563619-212882j
2016-10-08 10:00:00 PDT,+1.75959e+06-991105i,+715571-348537i,+491970-429295j,+552053-213273j
2016-10-08 11:00:00 PDT,+1.73658e+06-992145i,+707166-348909i,+485896-429680j,+543522-213556j
2016-10-08 12:00:00 PDT,+1.73149e+06-992349i,+706186-348955i,+484726-429738j,+540578-213656j
2016-10-08 13:00:00 PDT,+1.73336e+06-992267i,+706907-348914i,+485297-429716j,+541160-213638j
2016-10-08 14:00:00 PDT,+1.83399e+06-987642i,+744711-347497i,+511830-427740j,+577453-212406j
2016-10-08 15:00:00 PDT,+2.37612e+06-958590i,+941693-339884i,+652211-415355j,+782219-203351j
2016-10-08 16:00:00 PDT,+3.05139e+06-911775i,+1.19099e+06-325872i,+828259-398254j,+1.03214e+06-187649j
2016-10-08 17:00:00 PDT,+3.56501e+06-868340i,+1.3811e+06-312060i,+961636-384057j,+1.22228e+06-172223j
2016-10-08 18:00:00 PDT,+3.73869e+06-851996i,+1.45375e+06-305013i,+1.00873e+06-379396j,+1.27621e+06-167587j
2016-10-08 19:00:00 PDT,+3.79639e+06-846317i,+1.47622e+06-302590i,+1.02253e+06-378241j,+1.29764e+06-165486j
2016-10-08 20:00:00 PDT,+3.53457e+06-870817i,+1.37842e+06-310573i,+954189-386108j,+1.20196e+06-174136j
2016-10-08 21:00:00 PDT,+3.12957e+06-905396i,+1.22162e+06-322536i,+847592-397419j,+1.06036e+06-185440j
2016-10-08 22:00:00 PDT,+2.77373e+06-932414i,+1.08156e+06-331881i,+754220-406618j,+937949-193914j
2016-10-08 23:00:00 PDT,+2.46745e+06-953108i,+960166-339101i,+672220-413918j,+835063-200088j
