# file...... System_ABC_load_meter.csv
# date...... Fri Oct 27 14:52:42 2017
# user...... mast9
# host...... (null)
# target.... transformer 148
# trigger... (none)
# interval.. 1800
# limit..... -1
# timestamp,power_out,power_out_A,power_out_B,power_out_C
2016-07-02 11:00:00 PDT,+1.99113e+06-980384i,+795946-345644i,+555270-424715j,+639911-210025j
2016-07-02 12:00:00 PDT,+2.10706e+06-974388i,+838561-343778i,+586691-422349j,+681804-208260j
2016-07-02 13:00:00 PDT,+2.28764e+06-964282i,+905972-340583i,+634932-418459j,+746736-205240j
2016-07-02 14:00:00 PDT,+2.59027e+06-945425i,+1.02121e+06-334448i,+715304-411431j,+853759-199546j
2016-07-02 15:00:00 PDT,+3.19966e+06-900574i,+1.24627e+06-320781i,+874216-395430j,+1.07918e+06-184363j
2016-07-02 16:00:00 PDT,+3.88723e+06-838379i,+1.5065e+06-300136i,+1.05396e+06-375204j,+1.32678e+06-163039j
2016-07-02 17:00:00 PDT,+4.13024e+06-813481i,+1.59226e+06-293024i,+1.11489e+06-367387j,+1.4231e+06-153070j
2016-07-02 18:00:00 PDT,+4.14733e+06-811508i,+1.59802e+06-292402i,+1.11756e+06-367081j,+1.43176e+06-152025j
2016-07-02 19:00:00 PDT,+4.21943e+06-803603i,+1.62313e+06-290116i,+1.13419e+06-364887j,+1.46211e+06-148601j
2016-07-02 20:00:00 PDT,+4.03718e+06-822626i,+1.56038e+06-295128i,+1.08698e+06-371131j,+1.38983e+06-156366j
2016-07-02 21:00:00 PDT,+3.47768e+06-876299i,+1.34799e+06-313609i,+939325-387748j,+1.19036e+06-174941j
2016-07-02 22:00:00 PDT,+2.93228e+06-920995i,+1.13994e+06-328865i,+794718-402300j,+997621-189830j
2016-07-02 23:00:00 PDT,+2.48844e+06-951894i,+964825-339585i,+676326-412986j,+847289-199324j
