# file...... System_ABC_load_meter.csv
# date...... Fri Oct 27 14:51:54 2017
# user...... mast9
# host...... (null)
# target.... transformer 148
# trigger... (none)
# interval.. 1800
# limit..... -1
# timestamp,power_out,power_out_A,power_out_B,power_out_C
2016-02-05 16:00:00 PST,+2.65312e+06-940588i,+1.0149e+06-336477i,+711474-410481j,+926747-193629j
2016-02-05 17:00:00 PST,+3.44956e+06-878619i,+1.32703e+06-315798i,+929081-388535j,+1.19344e+06-174286j
2016-02-05 18:00:00 PST,+3.77824e+06-848248i,+1.46031e+06-304186i,+1.01896e+06-378845j,+1.29896e+06-165216j
2016-02-05 19:00:00 PST,+3.86861e+06-839311i,+1.50098e+06-299737i,+1.04431e+06-376436j,+1.32332e+06-163138j
2016-02-05 20:00:00 PST,+3.82549e+06-843563i,+1.48508e+06-301250i,+1.03279e+06-377686j,+1.30763e+06-164626j
2016-02-05 21:00:00 PST,+3.56235e+06-868391i,+1.38542e+06-309655i,+963675-385559j,+1.21325e+06-173178j
2016-02-05 22:00:00 PST,+3.16183e+06-902793i,+1.2337e+06-321376i,+857387-396723j,+1.07074e+06-184695j
2016-02-05 23:00:00 PST,+2.81893e+06-929077i,+1.10184e+06-330300i,+766594-405643j,+950504-193134j
2016-02-06 00:00:00 PST,+2.59268e+06-944860i,+1.01143e+06-336015i,+705470-411120j,+875787-197726j
2016-02-06 01:00:00 PST,+2.4955e+06-951275i,+970786-338525i,+678840-413329j,+845869-199421j
2016-02-06 02:00:00 PST,+2.46491e+06-953237i,+958807-339224i,+670647-414003j,+835453-200010j
2016-02-06 03:00:00 PST,+2.46359e+06-953318i,+958301-339244i,+670275-414041j,+835013-200033j
2016-02-06 04:00:00 PST,+2.52006e+06-949764i,+976786-338582i,+684360-412586j,+858918-198595j
2016-02-06 05:00:00 PST,+2.70574e+06-937356i,+1.0455e+06-335148i,+732667-407899j,+927575-194310j
2016-02-06 06:00:00 PST,+2.9822e+06-917218i,+1.15e+06-328758i,+806134-400877j,+1.02606e+06-187583j
2016-02-06 07:00:00 PST,+2.97113e+06-917815i,+1.16134e+06-326753i,+806953-401407j,+1.00284e+06-189655j
2016-02-06 08:00:00 PST,+2.55132e+06-947387i,+1.00842e+06-335634i,+698290-411883j,+844608-199870j
2016-02-06 09:00:00 PST,+2.15238e+06-971448i,+856740-343267i,+592262-421083j,+703380-207097j
2016-02-06 10:00:00 PST,+1.96438e+06-981270i,+789796-345712i,+543868-425292j,+630714-210266j
2016-02-06 11:00:00 PST,+1.86835e+06-985962i,+755685-347011i,+519201-427226j,+593463-211725j
2016-02-06 12:00:00 PST,+1.83062e+06-987744i,+744089-347466i,+510463-427852j,+576067-212427j
2016-02-06 13:00:00 PST,+1.80393e+06-988951i,+735616-347754i,+503836-428356j,+564481-212841j
2016-02-06 14:00:00 PST,+1.86313e+06-986182i,+756784-347046i,+519069-427117j,+587281-212019j
2016-02-06 15:00:00 PST,+2.04068e+06-977342i,+821486-344598i,+565196-423349j,+653997-209396j
2016-02-06 16:00:00 PST,+2.62852e+06-942335i,+1.03771e+06-334449i,+718984-409541j,+871833-198345j
2016-02-06 17:00:00 PST,+3.54782e+06-869788i,+1.37441e+06-311723i,+957416-385321j,+1.216e+06-172744j
2016-02-06 18:00:00 PST,+3.91378e+06-834767i,+1.51619e+06-298956i,+1.05365e+06-374855j,+1.34395e+06-160956j
2016-02-06 19:00:00 PST,+4.00723e+06-825202i,+1.5583e+06-294146i,+1.07993e+06-372293j,+1.369e+06-158763j
2016-02-06 20:00:00 PST,+3.96523e+06-829490i,+1.54192e+06-295787i,+1.06863e+06-373567j,+1.35469e+06-160136j
2016-02-06 21:00:00 PST,+3.68914e+06-856488i,+1.43802e+06-304947i,+996460-381957j,+1.25465e+06-169584j
2016-02-06 22:00:00 PST,+3.26928e+06-893904i,+1.27563e+06-318169i,+885406-393925j,+1.10824e+06-181811j
2016-02-06 23:00:00 PST,+2.90176e+06-922980i,+1.13406e+06-328173i,+788336-403602j,+979362-191205j
