# file...... underground_lines_power_in_A.csv
# date...... Fri Oct 27 14:51:54 2017
# user...... mast9
# host...... (null)
# group..... class= underground_line
# property.. power_in_A
# limit..... -1
# interval.. 3600
# timestamp,O60-62,O62-63,O63-64,O64-65,O65-66
2016-02-06 10:00:00 PST,+65545.3+48965.3i,+65485.8+48955i,+48034.4+48948i,+47975.9+48938.3i,-2.10581e-08+5.23291e-10i
2016-02-06 11:00:00 PST,+65055.7+49036.7i,+64996.7+49026.6i,+48095.6+49019.7i,+48037.1+49010i,-1.95009e-09+1.81403e-09i
2016-02-06 12:00:00 PST,+64608.2+49064.2i,+64549.8+49054.1i,+48119.1+49047.4i,+48060.4+49037.7i,-1.13586e-08-4.40179e-12i
2016-02-06 13:00:00 PST,+64976.1+49079i,+64917.3+49068.9i,+48136.2+49062i,+48077.6+49052.4i,-9.27505e-09-9.77249e-10i
2016-02-06 14:00:00 PST,+65399.1+49035.9i,+65339.8+49025.7i,+48098.4+49018.8i,+48039.8+49009.1i,+8.46236e-09+1.02186e-09i
2016-02-06 15:00:00 PST,+66707.8+48900.5i,+66646.9+48890i,+47984.5+48882.9i,+47926+48873.3i,+2.12532e-08-1.91737e-09i
2016-02-06 16:00:00 PST,+70998.9+48450.5i,+70932.7+48439i,+47606.5+48431.2i,+47548.6+48421.6i,-8.33314e-09+1.32502e-10i
2016-02-06 17:00:00 PST,+79200.9+47709.5i,+79123.3+47695.9i,+47009.3+47686.6i,+46952.3+47676.9i,-3.5561e-09-1.6542e-09i
2016-02-06 18:00:00 PST,+85242.7+47361.2i,+85155.9+47345.8i,+46765.4+47335.3i,+46708.8+47325.5i,+6.12093e-09-2.02875e-09i
2016-02-06 19:00:00 PST,+88756+47236.1i,+88663.5+47219.7i,+46699+47208.5i,+46642.5+47198.6i,+1.11474e-08-2.45288e-09i
2016-02-06 20:00:00 PST,+88292.9+47274.8i,+88201.2+47258.5i,+46727.3+47247.4i,+46670.7+47237.5i,-4.36709e-09-2.47232e-09i
2016-02-06 21:00:00 PST,+85347.8+47509.9i,+85260.9+47494.5i,+46910.3+47484i,+46853.5+47474.1i,+1.29718e-09-2.5444e-09i
2016-02-06 22:00:00 PST,+79421.2+47889.7i,+79343.4+47875.9i,+47189.1+47866.6i,+47131.9+47856.8i,-1.34563e-08+4.73893e-09i
2016-02-06 23:00:00 PST,+74300.7+48219.6i,+74230.1+48207.2i,+47430.9+48198.7i,+47373.3+48188.9i,-1.56554e-09+7.17946e-10i
2016-02-07 00:00:00 PST,+68720.3+48515.5i,+68657+48504.4i,+47632.8+48496.9i,+47575+48487.2i,-1.40516e-08+4.14443e-10i
