# file...... System_ABC_load_meter.csv
# date...... Fri Oct 27 14:51:54 2017
# user...... mast9
# host...... (null)
# target.... transformer 148
# trigger... (none)
# interval.. 1800
# limit..... -1
# timestamp,power_out,power_out_A,power_out_B,power_out_C
2016-04-01 17:00:00 PDT,+3.07058e+06-910421i,+1.19104e+06-326372i,+832973-397617j,+1.04657e+06-186431j
2016-04-01 18:00:00 PDT,+3.38416e+06-884526i,+1.30593e+06-318043i,+914497-389405j,+1.16373e+06-177077j
2016-04-01 19:00:00 PDT,+3.61089e+06-864165i,+1.39424e+06-310465i,+974430-383373j,+1.24222e+06-170327j
2016-04-01 20:00:00 PDT,+3.46515e+06-877245i,+1.34417e+06-313623i,+937547-387991j,+1.18344e+06-175631j
2016-04-01 21:00:00 PDT,+3.05836e+06-911140i,+1.19046e+06-324912i,+829570-399199j,+1.03833e+06-187029j
2016-04-01 22:00:00 PDT,+2.71343e+06-936657i,+1.05909e+06-333268i,+738511-408039j,+915834-195350j
2016-04-01 23:00:00 PDT,+2.42257e+06-955914i,+944104-339918i,+660644-414915j,+817823-201081j
2016-04-02 00:00:00 PDT,+2.40019e+06-957320i,+933854-340585i,+653871-415407j,+812465-201328j
2016-04-02 01:00:00 PDT,+2.36086e+06-959747i,+917778-341483i,+643153-416272j,+799931-201993j
2016-04-02 02:00:00 PDT,+2.35932e+06-959839i,+917172-341506i,+642708-416316j,+799436-202017j
2016-04-02 03:00:00 PDT,+2.4206e+06-956132i,+937390-340788i,+658059-414797j,+825150-200547j
2016-04-02 04:00:00 PDT,+2.59398e+06-945010i,+1.00069e+06-337899i,+702963-410466j,+890325-196645j
2016-04-02 05:00:00 PDT,+2.75304e+06-934069i,+1.06617e+06-333908i,+747106-406487j,+939759-193675j
2016-04-02 06:00:00 PDT,+2.81148e+06-929752i,+1.09589e+06-331506i,+763820-405213j,+951765-193033j
2016-04-02 07:00:00 PDT,+2.50549e+06-950546i,+983181-337653i,+684389-412769j,+837923-200123j
2016-04-02 08:00:00 PDT,+2.15984e+06-971184i,+853533-343815i,+592800-420809j,+713506-206561j
2016-04-02 09:00:00 PDT,+1.92569e+06-983318i,+771786-346712i,+532870-425979j,+621032-210627j
2016-04-02 10:00:00 PDT,+1.84951e+06-987006i,+744608-347717i,+513297-427517j,+591601-211772j
2016-04-02 11:00:00 PDT,+1.78605e+06-989902i,+725190-348369i,+498219-428647j,+562640-212886j
2016-04-02 12:00:00 PDT,+1.78382e+06-990014i,+724196-348433i,+497629-428675j,+562000-212906j
2016-04-02 13:00:00 PDT,+1.83526e+06-987650i,+742658-347855i,+510910-427593j,+581691-212203j
2016-04-02 14:00:00 PDT,+1.95045e+06-982109i,+783636-346505i,+540562-425107j,+626252-210497j
2016-04-02 15:00:00 PDT,+2.35088e+06-960171i,+930645-340710i,+645445-415745j,+774794-203715j
2016-04-02 16:00:00 PDT,+2.88303e+06-924587i,+1.12629e+06-330318i,+783630-402531j,+973116-191739j
2016-04-02 17:00:00 PDT,+3.19461e+06-900359i,+1.24244e+06-322658i,+864620-394329j,+1.08754e+06-183372j
2016-04-02 18:00:00 PDT,+3.4922e+06-874914i,+1.35068e+06-314414i,+941915-386435j,+1.1996e+06-174065j
2016-04-02 19:00:00 PDT,+3.73031e+06-852844i,+1.44202e+06-306334i,+1.00463e+06-379969j,+1.28366e+06-166541j
2016-04-02 20:00:00 PDT,+3.59616e+06-865269i,+1.39837e+06-308934i,+971336-384358j,+1.22646e+06-171977j
2016-04-02 21:00:00 PDT,+3.19598e+06-900045i,+1.24536e+06-320758i,+865875-395689j,+1.08475e+06-183598j
2016-04-02 22:00:00 PDT,+2.8217e+06-928918i,+1.10134e+06-330535i,+766959-405460j,+953397-192923j
2016-04-02 23:00:00 PDT,+2.51571e+06-949947i,+980874-337861i,+685118-412818j,+849713-199269j
