# file...... underground_lines_power_out_A.csv
# date...... Fri Oct 27 14:51:54 2017
# user...... mast9
# host...... (null)
# group..... class= underground_line
# property.. power_out_A
# limit..... -1
# interval.. 3600
# timestamp,O60-62,O62-63,O63-64,O64-65,O65-66
2016-04-01 11:00:00 PDT,+61845+49157.5i,+61806.5+49150.8i,+48078+49140.7i,+48007.7+49126.6i,-1.57128e-08+2.05248e-09i
2016-04-01 12:00:00 PDT,+61820.9+49159i,+61782.5+49152.3i,+48074+49142.1i,+48003.7+49127.9i,-1.20347e-08+1.06465e-09i
2016-04-01 13:00:00 PDT,+62237.2+49119.7i,+62198.4+49112.9i,+48040+49102.8i,+47969.8+49088.5i,+8.92608e-09-4.65743e-10i
2016-04-01 14:00:00 PDT,+62666.2+49041.5i,+62627.1+49034.6i,+47968.7+49024.5i,+47898.7+49010.2i,+1.36921e-08+1.6967e-09i
2016-04-01 15:00:00 PDT,+65128+48751.6i,+65086.9+48744.4i,+47719+48734.3i,+47649.4+48720i,+2.95891e-09+7.81516e-10i
2016-04-01 16:00:00 PDT,+69406+48383.7i,+69361.2+48376.1i,+47443.5+48366.4i,+47374.2+48352.8i,-1.51594e-08+7.31604e-10i
2016-04-01 17:00:00 PDT,+72024.8+48146.6i,+71977.6+48138.6i,+47260.2+48129i,+47191.1+48115.6i,+1.56041e-08+2.32805e-09i
2016-04-01 18:00:00 PDT,+75544.3+47882.5i,+75493.8+47873.8i,+47056.6+47864.2i,+46988+47850.7i,+2.35447e-09+9.99136e-10i
2016-04-01 19:00:00 PDT,+79909+47657.9i,+79854.1+47648.5i,+46907.2+47638.8i,+46838.9+47625.1i,-1.18278e-08-2.28875e-09i
2016-04-01 20:00:00 PDT,+80073.2+47747i,+80018.1+47737.5i,+47001.1+47727.8i,+46932.6+47714.1i,+1.20033e-08+1.96279e-09i
2016-04-01 21:00:00 PDT,+74597.3+48098.6i,+74547.8+48090.1i,+47270.3+48080.4i,+47201.3+48066.7i,-1.54133e-08+1.28854e-09i
2016-04-01 22:00:00 PDT,+70338.2+48397.2i,+70292.6+48389.5i,+47494.8+48379.7i,+47425.4+48366.1i,-7.60615e-10-1.55763e-09i
2016-04-01 23:00:00 PDT,+65213.6+48673.7i,+65172.3+48666.7i,+47684.3+48657i,+47614.5+48643.4i,+3.91979e-09-3.72015e-09i
2016-04-02 00:00:00 PDT,+64348.6+48702.5i,+64308.1+48695.6i,+47700+48686i,+47630.3+48672.3i,+1.11971e-08+2.21332e-09i
2016-04-02 01:00:00 PDT,+63483.3+48742.8i,+63443.4+48736.1i,+47725.3+48726.4i,+47655.5+48712.7i,+8.70397e-09+2.6275e-09i
2016-04-02 02:00:00 PDT,+63484.3+48743.8i,+63444.4+48737.1i,+47726.3+48727.4i,+47656.5+48713.7i,-7.55831e-09-9.20277e-10i
2016-04-02 03:00:00 PDT,+63055.2+48710.9i,+63015.7+48704.2i,+47687.7+48694.6i,+47617.9+48680.9i,-2.29477e-09+5.48184e-10i
2016-04-02 04:00:00 PDT,+64245+48581.5i,+64204.5+48574.7i,+47576.7+48565.1i,+47507.1+48551.4i,-1.29361e-08-1.41076e-09i
2016-04-02 05:00:00 PDT,+67242.3+48424.6i,+67199.4+48417.4i,+47471.6+48407.8i,+47402.3+48394.2i,-2.97035e-08-1.27859e-09i
2016-04-02 06:00:00 PDT,+70235.8+48330i,+70190.2+48322.3i,+47432.5+48312.6i,+47363.2+48299i,-3.9337e-09-2.72676e-09i
2016-04-02 07:00:00 PDT,+67670+48572.4i,+67626.7+48565.1i,+47628.7+48555.4i,+47559.1+48541.8i,-6.60601e-09-4.37151e-10i
2016-04-02 08:00:00 PDT,+64220.3+48852i,+64179.8+48845.2i,+47851.5+48835.5i,+47781.5+48821.9i,-2.5917e-09+1.44273e-09i
2016-04-02 09:00:00 PDT,+63759.2+49008.9i,+63719.1+49002.2i,+48000.6+48992.5i,+47930.2+48978.9i,-1.5549e-08-8.42836e-10i
2016-04-02 10:00:00 PDT,+63297.6+49066.5i,+63257.9+49059.9i,+48049.3+49050.3i,+47978.8+49036.6i,-1.40161e-08-1.14244e-09i
2016-04-02 11:00:00 PDT,+63237.8+49106.2i,+63198.1+49099.7i,+48089.4+49090i,+48018.9+49076.5i,-1.90589e-09+2.05488e-09i
2016-04-02 12:00:00 PDT,+63229+49109.1i,+63189.3+49102.5i,+48090.6+49092.9i,+48020.1+49079.3i,+1.10844e-08-1.72271e-09i
2016-04-02 13:00:00 PDT,+63646.4+49071.6i,+63606.4+49064.9i,+48057.8+49055.3i,+47987.3+49041.7i,-1.00003e-08-1.79085e-10i
2016-04-02 14:00:00 PDT,+64073.5+48991.6i,+64033.2+48984.9i,+47984.7+48975.3i,+47914.3+48961.7i,-1.18545e-08+6.87881e-10i
2016-04-02 15:00:00 PDT,+66517.3+48696.3i,+66474.9+48689.3i,+47726.8+48679.7i,+47656.9+48666.2i,+1.324e-09-3.50711e-11i
2016-04-02 16:00:00 PDT,+70728.1+48279.7i,+70682.1+48271.9i,+47384.4+48262.4i,+47315.2+48248.9i,+2.16693e-09-1.45069e-09i
2016-04-02 17:00:00 PDT,+73738.4+48019.7i,+73689.6+48011.4i,+47182.3+48001.9i,+47113.4+47988.4i,-1.99885e-09-7.24673e-10i
2016-04-02 18:00:00 PDT,+76867.7+47771.4i,+76815.9+47762.6i,+46988.8+47752.9i,+46920.3+47739.4i,-1.03743e-08-1.70432e-09i
2016-04-02 19:00:00 PDT,+81214.3+47541.4i,+81158.1+47531.6i,+46831.3+47521.9i,+46763.1+47508.2i,-3.1016e-09-1.6137e-09i
2016-04-02 20:00:00 PDT,+82231+47609.2i,+82173.7+47599.3i,+46916.8+47589.5i,+46848.4+47575.8i,+1.41148e-09+4.47096e-10i
2016-04-02 21:00:00 PDT,+77179.4+47960.2i,+77127.4+47951.2i,+47180.1+47941.5i,+47111.3+47927.8i,-1.52962e-08-1.32919e-09i
2016-04-02 22:00:00 PDT,+72080.3+48294.7i,+72033.1+48286.6i,+47425.4+48276.9i,+47356.2+48263.2i,+9.95444e-09+5.99143e-10i
2016-04-02 23:00:00 PDT,+66924.8+48582.5i,+66882.1+48575.2i,+47624.2+48565.5i,+47554.5+48551.8i,+7.07507e-09+1.8399e-10i
2016-04-03 00:00:00 PDT,+64347.9+48701.7i,+64307.3+48694.9i,+47699.3+48685.2i,+47629.5+48671.5i,-6.27497e-09-1.62684e-09i
