# file...... System_ABC_load_meter.csv
# date...... Fri Oct 27 14:51:41 2017
# user...... mast9
# host...... (null)
# target.... transformer 148
# trigger... (none)
# interval.. 1800
# limit..... -1
# timestamp,power_out,power_out_A,power_out_B,power_out_C
2016-07-02 04:00:00 PDT,+2.42797e+06-955813i,+937518-341492i,+659869-414071j,+830581-200249j
2016-07-02 05:00:00 PDT,+2.57731e+06-946209i,+997339-338295i,+701118-410374j,+878858-197540j
2016-07-02 06:00:00 PDT,+2.79815e+06-930939i,+1.07899e+06-333763i,+757642-405044j,+961517-192131j
2016-07-02 07:00:00 PDT,+2.70675e+06-937448i,+1.03962e+06-336157i,+733038-407415j,+934095-193876j
2016-07-02 08:00:00 PDT,+2.63334e+06-942510i,+1.00724e+06-337915i,+712518-409521j,+913585-195075j
2016-07-02 09:00:00 PDT,+2.6399e+06-942152i,+1.00961e+06-337398i,+715597-409711j,+914689-195043j
2016-07-02 10:00:00 PDT,+2.74727e+06-934826i,+1.04786e+06-335265i,+744221-407202j,+955186-192359j
2016-07-02 11:00:00 PDT,+2.84508e+06-927969i,+1.08665e+06-332824i,+772220-404785j,+986216-190360j
2016-07-02 12:00:00 PDT,+2.93527e+06-921405i,+1.11967e+06-330671i,+796780-402688j,+1.01882e+06-188046j
2016-07-02 13:00:00 PDT,+3.06234e+06-911693i,+1.16725e+06-327416i,+830611-399627j,+1.06448e+06-184650j
2016-07-02 14:00:00 PDT,+3.30877e+06-891628i,+1.26162e+06-320630i,+895970-393204j,+1.15118e+06-177794j
2016-07-02 15:00:00 PDT,+3.75614e+06-851381i,+1.4318e+06-307669i,+1.01523e+06-379853j,+1.30911e+06-163858j
2016-07-02 16:00:00 PDT,+4.26591e+06-799048i,+1.62959e+06-289575i,+1.14903e+06-363772j,+1.48729e+06-145701j
2016-07-02 17:00:00 PDT,+4.32228e+06-792754i,+1.65358e+06-287564i,+1.16256e+06-361578j,+1.50614e+06-143612j
2016-07-02 18:00:00 PDT,+4.23649e+06-802020i,+1.62581e+06-289976i,+1.14053e+06-364303j,+1.47016e+06-147741j
2016-07-02 19:00:00 PDT,+4.23048e+06-802515i,+1.62307e+06-290260i,+1.13788e+06-364522j,+1.46953e+06-147733j
2016-07-02 20:00:00 PDT,+4.05033e+06-821399i,+1.56032e+06-295293i,+1.09135e+06-370714j,+1.39866e+06-155392j
2016-07-02 21:00:00 PDT,+3.49064e+06-875266i,+1.34795e+06-313747i,+943621-387382j,+1.19907e+06-174137j
2016-07-02 22:00:00 PDT,+2.94486e+06-920159i,+1.13981e+06-328983i,+798892-401988j,+1.00616e+06-189188j
2016-07-02 23:00:00 PDT,+2.49371e+06-951597i,+964820-339623i,+678058-412869j,+850831-199104j
