# file...... System_ABC_load_meter.csv
# date...... Fri Oct 27 14:51:55 2017
# user...... mast9
# host...... (null)
# target.... transformer 148
# trigger... (none)
# interval.. 1800
# limit..... -1
# timestamp,power_out,power_out_A,power_out_B,power_out_C
2016-07-02 05:00:00 PDT,+2.57731e+06-946209i,+997339-338295i,+701118-410374j,+878858-197540j
2016-07-02 06:00:00 PDT,+2.68503e+06-938864i,+1.04028e+06-335819i,+728829-407832j,+915923-195213j
2016-07-02 07:00:00 PDT,+2.40436e+06-957175i,+936133-341124i,+655965-414611j,+812256-201440j
2016-07-02 08:00:00 PDT,+2.1497e+06-972037i,+841674-345150i,+589252-420638j,+718776-206249j
2016-07-02 09:00:00 PDT,+2.00968e+06-979490i,+793803-346521i,+554988-424010j,+660886-208959j
2016-07-02 10:00:00 PDT,+2.03542e+06-978204i,+804116-345975i,+562841-423571j,+668459-208658j
2016-07-02 11:00:00 PDT,+2.09256e+06-975214i,+828990-344697i,+580460-422399j,+683108-208118j
2016-07-02 12:00:00 PDT,+2.20746e+06-968971i,+870518-342787i,+611272-420042j,+725669-206141j
2016-07-02 13:00:00 PDT,+2.3857e+06-958560i,+935755-339563i,+658214-416226j,+791733-202771j
2016-07-02 14:00:00 PDT,+2.68549e+06-939140i,+1.04851e+06-333348i,+737197-409252j,+899790-196540j
2016-07-02 15:00:00 PDT,+3.27429e+06-894526i,+1.26729e+06-319662i,+892524-393446j,+1.11448e+06-181418j
2016-07-02 16:00:00 PDT,+3.94558e+06-832619i,+1.52039e+06-299254i,+1.06753e+06-373667j,+1.35766e+06-159698j
2016-07-02 17:00:00 PDT,+4.16242e+06-810079i,+1.59911e+06-292582i,+1.12189e+06-366611j,+1.44143e+06-150886j
2016-07-02 18:00:00 PDT,+4.16395e+06-809806i,+1.60105e+06-292245i,+1.12209e+06-366570j,+1.44081e+06-150991j
2016-07-02 19:00:00 PDT,+4.23048e+06-802515i,+1.62307e+06-290260i,+1.13788e+06-364522j,+1.46953e+06-147733j
2016-07-02 20:00:00 PDT,+4.05033e+06-821399i,+1.56032e+06-295293i,+1.09135e+06-370714j,+1.39866e+06-155392j
2016-07-02 21:00:00 PDT,+3.49064e+06-875266i,+1.34795e+06-313747i,+943621-387382j,+1.19907e+06-174137j
2016-07-02 22:00:00 PDT,+2.94486e+06-920159i,+1.13981e+06-328983i,+798892-401988j,+1.00616e+06-189188j
2016-07-02 23:00:00 PDT,+2.49371e+06-951597i,+964820-339623i,+678058-412869j,+850831-199104j
