# file...... System_ABC_load_meter.csv
# date...... Fri Oct 27 14:51:42 2017
# user...... mast9
# host...... (null)
# target.... transformer 148
# trigger... (none)
# interval.. 1800
# limit..... -1
# timestamp,power_out,power_out_A,power_out_B,power_out_C
2016-05-06 16:00:00 PDT,+3.15407e+06-903814i,+1.20447e+06-326438i,+849173-395690j,+1.10043e+06-181686j
2016-05-06 17:00:00 PDT,+3.26319e+06-894924i,+1.25426e+06-322850i,+881289-392186j,+1.12764e+06-179887j
2016-05-06 18:00:00 PDT,+3.30212e+06-891584i,+1.27475e+06-320732i,+892945-391348j,+1.13442e+06-179504j
2016-05-06 19:00:00 PDT,+3.55556e+06-869329i,+1.36922e+06-313259i,+958757-384581j,+1.22758e+06-171488j
2016-05-06 20:00:00 PDT,+3.4724e+06-876657i,+1.34535e+06-313900i,+939002-387572j,+1.18805e+06-175185j
2016-05-06 21:00:00 PDT,+3.06619e+06-910565i,+1.19313e+06-324915i,+831648-398849j,+1.04141e+06-186801j
2016-05-06 22:00:00 PDT,+2.70602e+06-937205i,+1.05551e+06-333645i,+736460-408104j,+914053-195456j
2016-05-06 23:00:00 PDT,+2.40361e+06-957116i,+936522-340434i,+655668-415242j,+811420-201439j
2016-05-07 00:00:00 PDT,+2.36502e+06-959503i,+919740-341415i,+644578-416113j,+800701-201975j
2016-05-07 01:00:00 PDT,+2.32708e+06-961811i,+904313-342231i,+634333-416960j,+788436-202620j
2016-05-07 02:00:00 PDT,+2.32472e+06-961948i,+903304-342270i,+633589-417034j,+787823-202645j
2016-05-07 03:00:00 PDT,+2.39155e+06-957944i,+926556-341388i,+650661-415384j,+814332-201172j
2016-05-07 04:00:00 PDT,+2.51363e+06-950253i,+973788-339152i,+683000-412332j,+856843-198769j
2016-05-07 05:00:00 PDT,+2.64762e+06-941358i,+1.02975e+06-335886i,+720629-408968j,+897244-196504j
2016-05-07 06:00:00 PDT,+2.82434e+06-928916i,+1.09519e+06-332061i,+765812-404719j,+963343-192136j
2016-05-07 07:00:00 PDT,+2.68599e+06-938746i,+1.03861e+06-335522i,+728790-408223j,+918590-195002j
2016-05-07 08:00:00 PDT,+2.54093e+06-948459i,+979958-338773i,+688846-411929j,+872123-197758j
2016-05-07 09:00:00 PDT,+2.4553e+06-953911i,+949303-340078i,+666804-414100j,+839190-199734j
2016-05-07 10:00:00 PDT,+2.46391e+06-953378i,+952258-339991i,+668997-413858j,+842653-199529j
2016-05-07 11:00:00 PDT,+2.43819e+06-955032i,+944892-340408i,+663370-414268j,+829931-200356j
2016-05-07 12:00:00 PDT,+2.42754e+06-955688i,+942050-340528i,+660827-414489j,+824660-200670j
2016-05-07 13:00:00 PDT,+2.43163e+06-955431i,+944395-340411i,+662103-414365j,+825131-200655j
2016-05-07 14:00:00 PDT,+2.50848e+06-950556i,+973202-339045i,+682212-412470j,+853068-199041j
2016-05-07 15:00:00 PDT,+2.81618e+06-929633i,+1.08845e+06-333182i,+763607-404380j,+964127-192071j
2016-05-07 16:00:00 PDT,+3.17867e+06-901803i,+1.22471e+06-324749i,+858259-394614j,+1.0957e+06-182440j
2016-05-07 17:00:00 PDT,+3.31533e+06-890405i,+1.27971e+06-320753i,+894397-390791j,+1.14122e+06-178860j
2016-05-07 18:00:00 PDT,+3.35807e+06-886708i,+1.30137e+06-318513i,+907138-389849j,+1.14956e+06-178345j
2016-05-07 19:00:00 PDT,+3.62988e+06-862388i,+1.40137e+06-310421i,+977665-382513j,+1.25085e+06-169455j
2016-05-07 20:00:00 PDT,+3.55456e+06-869168i,+1.38029e+06-310872i,+959944-385329j,+1.21433e+06-172968j
2016-05-07 21:00:00 PDT,+3.151e+06-903776i,+1.22639e+06-322466i,+853774-396692j,+1.07083e+06-184617j
2016-05-07 22:00:00 PDT,+2.78267e+06-931772i,+1.08559e+06-331736i,+756602-406275j,+940485-193761j
2016-05-07 23:00:00 PDT,+2.46937e+06-952967i,+961704-339086i,+672719-413775j,+834949-200105j
