# file...... System_ABC_load_meter.csv
# date...... Fri Oct 27 14:51:54 2017
# user...... mast9
# host...... (null)
# target.... transformer 148
# trigger... (none)
# interval.. 1800
# limit..... -1
# timestamp,power_out,power_out_A,power_out_B,power_out_C
2016-05-06 17:00:00 PDT,+3.12075e+06-906528i,+1.20558e+06-325984i,+845021-396004j,+1.07015e+06-184540j
2016-05-06 18:00:00 PDT,+3.30212e+06-891584i,+1.27475e+06-320732i,+892945-391348j,+1.13442e+06-179504j
2016-05-06 19:00:00 PDT,+3.55556e+06-869329i,+1.36922e+06-313259i,+958757-384581j,+1.22758e+06-171488j
2016-05-06 20:00:00 PDT,+3.4724e+06-876657i,+1.34535e+06-313900i,+939002-387572j,+1.18805e+06-175185j
2016-05-06 21:00:00 PDT,+3.06619e+06-910565i,+1.19313e+06-324915i,+831648-398849j,+1.04141e+06-186801j
2016-05-06 22:00:00 PDT,+2.70602e+06-937205i,+1.05551e+06-333645i,+736460-408104j,+914053-195456j
2016-05-06 23:00:00 PDT,+2.40361e+06-957116i,+936522-340434i,+655668-415242j,+811420-201439j
2016-05-07 00:00:00 PDT,+2.36502e+06-959503i,+919740-341415i,+644578-416113j,+800701-201975j
2016-05-07 01:00:00 PDT,+2.32708e+06-961811i,+904313-342231i,+634333-416960j,+788436-202620j
2016-05-07 02:00:00 PDT,+2.32472e+06-961948i,+903304-342270i,+633589-417034j,+787823-202645j
2016-05-07 03:00:00 PDT,+2.39155e+06-957944i,+926556-341388i,+650661-415384j,+814332-201172j
2016-05-07 04:00:00 PDT,+2.51363e+06-950253i,+973788-339152i,+683000-412332j,+856843-198769j
2016-05-07 05:00:00 PDT,+2.62276e+06-943026i,+1.02123e+06-336322i,+714291-409567j,+887238-197137j
2016-05-07 06:00:00 PDT,+2.69725e+06-937865i,+1.05172e+06-334413i,+733478-407866j,+912052-195586j
2016-05-07 07:00:00 PDT,+2.36372e+06-959468i,+928307-340804i,+646694-415847j,+788716-202818j
2016-05-07 08:00:00 PDT,+2.02668e+06-978392i,+803728-346155i,+557817-423484j,+665138-208753j
2016-05-07 09:00:00 PDT,+1.84308e+06-987407i,+739454-348208i,+510841-427493j,+592784-211706j
2016-05-07 10:00:00 PDT,+1.7341e+06-992342i,+702026-349400i,+483070-429659j,+549001-213283j
2016-05-07 11:00:00 PDT,+1.66543e+06-995296i,+679866-350103i,+466499-430875j,+519069-214318j
2016-05-07 12:00:00 PDT,+1.70941e+06-993407i,+695735-349652i,+477863-429974j,+535814-213781j
2016-05-07 13:00:00 PDT,+1.73924e+06-992089i,+706912-349314i,+485694-429351j,+546634-213425j
2016-05-07 14:00:00 PDT,+1.92108e+06-983619i,+771854-347213i,+532580-425538j,+616651-210869j
2016-05-07 15:00:00 PDT,+2.35654e+06-959896i,+931015-341012i,+646455-415417j,+779066-203467j
2016-05-07 16:00:00 PDT,+2.88849e+06-924254i,+1.12545e+06-330795i,+784305-402174j,+978735-191286j
2016-05-07 17:00:00 PDT,+3.1725e+06-902236i,+1.23091e+06-323991i,+858039-394656j,+1.08355e+06-183589j
2016-05-07 18:00:00 PDT,+3.35807e+06-886708i,+1.30137e+06-318513i,+907138-389849j,+1.14956e+06-178345j
2016-05-07 19:00:00 PDT,+3.62988e+06-862388i,+1.40137e+06-310421i,+977665-382513j,+1.25085e+06-169455j
2016-05-07 20:00:00 PDT,+3.55456e+06-869168i,+1.38029e+06-310872i,+959944-385329j,+1.21433e+06-172968j
2016-05-07 21:00:00 PDT,+3.151e+06-903776i,+1.22639e+06-322466i,+853774-396692j,+1.07083e+06-184617j
2016-05-07 22:00:00 PDT,+2.78267e+06-931772i,+1.08559e+06-331736i,+756602-406275j,+940485-193761j
2016-05-07 23:00:00 PDT,+2.46937e+06-952967i,+961704-339086i,+672719-413775j,+834949-200105j
