# file...... System_ABC_load_meter.csv
# date...... Fri Oct 27 14:51:41 2017
# user...... mast9
# host...... (null)
# target.... transformer 148
# trigger... (none)
# interval.. 1800
# limit..... -1
# timestamp,power_out,power_out_A,power_out_B,power_out_C
2016-06-04 10:00:00 PDT,+2.52401e+06-949673i,+969293-339432i,+684356-412420j,+870363-197821j
2016-06-04 11:00:00 PDT,+2.55691e+06-947615i,+984115-338568i,+694951-411561j,+877848-197486j
2016-06-04 12:00:00 PDT,+2.58388e+06-945906i,+994011-337956i,+702773-411015j,+887094-196935j
2016-06-04 13:00:00 PDT,+2.63675e+06-942445i,+1.01412e+06-336740i,+717653-409858j,+904979-195848j
2016-06-04 14:00:00 PDT,+2.77176e+06-933171i,+1.06394e+06-333902i,+753763-406611j,+954062-192658j
2016-06-04 15:00:00 PDT,+3.14311e+06-905248i,+1.20089e+06-325858i,+852263-396561j,+1.08995e+06-182829j
2016-06-04 16:00:00 PDT,+3.54786e+06-870628i,+1.35189e+06-315337i,+957726-384989j,+1.23824e+06-170302j
2016-06-04 17:00:00 PDT,+3.66905e+06-859401i,+1.40046e+06-311592i,+989196-381244j,+1.27939e+06-166566j
2016-06-04 18:00:00 PDT,+3.67928e+06-858372i,+1.40949e+06-310380i,+992760-381038j,+1.27702e+06-166954j
2016-06-04 19:00:00 PDT,+3.78862e+06-847762i,+1.45233e+06-306592i,+1.02038e+06-377927j,+1.31592e+06-163243j
2016-06-04 20:00:00 PDT,+3.71566e+06-854558i,+1.43053e+06-307393i,+1.00192e+06-380663j,+1.28321e+06-166503j
2016-06-04 21:00:00 PDT,+3.25755e+06-895295i,+1.25908e+06-320723i,+881204-393714j,+1.11727e+06-180858j
2016-06-04 22:00:00 PDT,+2.8115e+06-929896i,+1.09057e+06-332006i,+763402-405352j,+957521-192537j
2016-06-04 23:00:00 PDT,+2.44331e+06-954747i,+947335-340313i,+665132-414152j,+830846-200282j
